Water name,County,Species,Quantity,Average length,Date stocked
ASPEN MIRROR L,KANE,RAINBOW,915,10.06,07/09/2004 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,958,10.54,07/20/2004 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,960,10.86,08/05/2004 12:00:00 AM
ASPEN MIRROR L,KANE,BROOK TROUT,498,4.3,09/09/2004 12:00:00 AM
ATWINE L X-64,DUCHESNE,BROOK TROUT,1353,2.46,07/07/2004 12:00:00 AM
BAKER RES,WASHINGTON,BROWN TROUT,360,14.62,02/09/2004 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,1751,9.720000000000001,04/06/2004 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,1751,9.720000000000001,04/06/2004 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,1751,9.720000000000001,04/06/2004 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,1751,9.720000000000001,04/06/2004 12:00:00 AM
BAKER RES,WASHINGTON,BROWN TROUT,3400,6.79,12/07/2004 12:00:00 AM
BAKER RES,WASHINGTON,BROWN TROUT,51920,3.05,12/15/2004 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,1313,11.26,03/15/2004 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,624,11.6,04/02/2004 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,389,10.24,06/02/2004 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,399,9.77,09/29/2004 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,750,10.37,12/27/2004 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,498,10.18,01/21/2004 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,500,10.050000000000001,02/23/2004 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,624,11.6,04/02/2004 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,389,10.24,06/02/2004 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,399,9.77,09/29/2004 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,507,10.96,12/02/2004 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,750,10.37,12/27/2004 12:00:00 AM
BARKER RES NCL,GARFIELD,RAINBOW,743,9.75,05/25/2004 12:00:00 AM
BARKER RES NCL,GARFIELD,RAINBOW,1000,10,07/15/2004 12:00:00 AM
"BARKER RES,LOWER NCL",GARFIELD,RAINBOW,324,9.75,05/25/2004 12:00:00 AM
"BARKER RES,LOWER NCL",GARFIELD,RAINBOW,0,10,07/15/2004 12:00:00 AM
BARNEY L,SEVIER,CUTTHROAT,5082,2.21,10/18/2004 12:00:00 AM
BASTIAN RES,GARFIELD,TIGER TROUT,1500,3.08,07/13/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4423,7.97,04/26/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4270,7.97,04/26/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4270,7.97,04/26/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4459,7.87,04/26/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4459,7.87,04/26/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4459,7.87,04/26/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4459,7.87,04/26/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4270,7.97,04/26/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4379,8.01,04/27/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4228,8.01,04/27/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4228,8.01,04/27/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4340,7.92,04/27/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4340,7.92,04/27/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5600,7.28,04/27/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4340,7.92,04/27/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4228,8.01,04/27/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3976,8.18,04/28/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3976,8.18,04/28/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4118,8.18,04/28/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5740,7.22,04/28/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5740,7.22,04/28/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5740,7.22,04/28/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5740,7.22,04/28/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3976,8.18,04/28/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3997,8.16,04/29/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3997,8.16,04/29/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3997,8.16,04/29/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6150,7.22,04/29/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5576,7.22,04/29/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5740,7.22,04/29/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6150,7.22,04/29/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3997,8.16,04/29/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3871,8.25,04/30/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3871,8.25,04/30/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3871,8.25,04/30/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3871,8.25,04/30/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4004,8.16,05/03/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4004,8.16,05/03/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4004,8.16,05/03/2004 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3661,8.16,05/03/2004 12:00:00 AM
BEAR L G-7,SUMMIT,BROOK TROUT,2005,2.46,07/07/2004 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,251,9.75,06/15/2004 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,250,9.720000000000001,06/28/2004 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,249,10.11,07/14/2004 12:00:00 AM
BEAR SPRINGS P,CARBON,TIGER TROUT,203,3.69,07/28/2004 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,200,10.24,06/10/2004 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW ALBINO,101,10.6,06/28/2004 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,201,9.81,06/28/2004 12:00:00 AM
BEAVER L BR-10,SUMMIT,RAINBOW,2070,9.68,06/08/2004 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,130,10.94,06/02/2004 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,964,10.94,06/02/2004 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,8260,4.99,06/25/2004 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,4491,5.19,06/28/2004 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,370,10.83,07/27/2004 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,836,10.83,07/27/2004 12:00:00 AM
BEE TREE,SANPETE,BROOK TROUT,150,2.92,08/02/2004 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,611,8.99,05/20/2004 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,594,9.199999999999999,05/26/2004 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,605,9.4,06/07/2004 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,609,9.61,06/25/2004 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,600,9.5,07/08/2004 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,600,9.5,07/19/2004 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,594,9.199999999999999,08/05/2004 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,611,8.86,08/17/2004 12:00:00 AM
BESS L BTN,GARFIELD,BROOK TROUT,254,2.34,07/12/2004 12:00:00 AM
BETH L A-6,SUMMIT,BROOK TROUT,701,2.48,07/06/2004 12:00:00 AM
BIG CR,RICH,BROWN TROUT,5000,3.34,08/18/2004 12:00:00 AM
"BIG HOLLOW, UPPER",GARFIELD,CUTTHROAT,410,2.2,10/18/2004 12:00:00 AM
BIG L,SEVIER,RAINBOW,1750,10.15,05/24/2004 12:00:00 AM
BIG L,SEVIER,RAINBOW,1750,10.15,05/24/2004 12:00:00 AM
BIG L BTS,GARFIELD,BROOK TROUT,195,2.34,07/12/2004 12:00:00 AM
BIRCH CR POND,RICH,RAINBOW,1512,9.75,06/16/2004 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,14991,3.72,07/26/2004 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,14991,3.72,07/26/2004 12:00:00 AM
BLACK L X-132,DUCHESNE,BROOK TROUT,1174,2.48,07/06/2004 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,501,9.9,05/24/2004 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,500,10.6,06/30/2004 12:00:00 AM
BLANCHE L,SALT LAKE,BROOK TROUT,994,2.32,07/15/2004 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1543,10.08,04/20/2004 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1468,8.710000000000001,06/15/2004 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1500,9.36,04/02/2004 12:00:00 AM
BLANEY RES,BEAVER,RAINBOW,251,10.130000000000001,06/01/2004 12:00:00 AM
BLIND L NBS,WAYNE,SPLAKE,770,3.87,07/12/2004 12:00:00 AM
BLIND L NBS,WAYNE,RAINBOW,1495,2.68,07/12/2004 12:00:00 AM
BLUE L,SAN JUAN,RAINBOW,800,10.67,06/21/2004 12:00:00 AM
BLUE L,SANPETE,TIGER TROUT,1000,3.08,07/09/2004 12:00:00 AM
BLUE L GT,GARFIELD,BROOK TROUT,507,2.34,07/12/2004 12:00:00 AM
BOBS HOLE NBS,WAYNE,BROOK TROUT,605,2.34,07/12/2004 12:00:00 AM
BONNIE L Z-6,DUCHESNE,BROOK TROUT,603,2.48,07/06/2004 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,611,8.99,05/20/2004 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,594,9.199999999999999,05/26/2004 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,605,9.4,06/07/2004 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,609,9.61,06/25/2004 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,600,9.5,07/08/2004 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,600,9.5,07/19/2004 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,594,9.199999999999999,08/05/2004 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,611,8.86,08/17/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.119999999999999,04/07/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,499,9.31,04/20/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,500,9.460000000000001,05/06/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,750,23.71,05/21/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1200,17.100000000000001,06/11/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1250,23.71,07/03/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,750,23.71,08/02/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1200,20.27,08/11/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1000,23.71,08/20/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1200,11.6,10/08/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1280,11.6,10/19/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,960,11.6,10/26/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,BROWN TROUT,260,14.62,12/02/2004 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,102,19.45,12/02/2004 12:00:00 AM
BOURBON L BR-1,SUMMIT,BROOK TROUT,196,2.48,07/08/2004 12:00:00 AM
BOWDEN L U-32,DUCHESNE,BROOK TROUT,456,2.46,07/07/2004 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,13966,3.16,05/19/2004 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,2001,9.800000000000001,04/21/2004 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,BROOK TROUT,1498,4.3,09/09/2004 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,2001,10.09,05/17/2004 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,BROOK TROUT,1498,4.3,09/09/2004 12:00:00 AM
BOX RES,UTAH,RAINBOW,749,9.85,05/24/2004 12:00:00 AM
BOX RES,UTAH,RAINBOW,747,9.779999999999999,06/01/2004 12:00:00 AM
BR-24,SUMMIT,CUTTHROAT,306,2.27,09/28/2004 12:00:00 AM
BRAD'S SECRET,SANPETE,BROOK TROUT,100,2.92,08/02/2004 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,2475,9.119999999999999,05/17/2004 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1748,10.24,06/09/2004 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1768,9.720000000000001,06/25/2004 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1800,10.14,07/20/2004 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1988,9.81,08/10/2004 12:00:00 AM
BRIDGER L G-20,SUMMIT,BROOK TROUT,2185,2.97,08/10/2004 12:00:00 AM
BROOK L A-20,SUMMIT,BROOK TROUT,98,2.48,07/06/2004 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,1890,9.75,04/16/2004 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,1530,9.41,04/19/2004 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,1530,9.41,04/19/2004 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,1333,8.31,05/18/2004 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,1352,9.81,06/29/2004 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,1350,10.11,07/19/2004 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,10070,3.24,06/17/2004 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,11099,3.24,06/17/2004 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,8306,3.24,06/17/2004 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,9482,3.24,06/17/2004 12:00:00 AM
BUD L Z-2,DUCHESNE,BROOK TROUT,603,2.48,07/06/2004 12:00:00 AM
BULLOCK RES,UINTAH,RAINBOW,1003,8.66,05/18/2004 12:00:00 AM
BULLOCK RES,UINTAH,MUSKIE TIGER,1502,12.69,06/11/2004 12:00:00 AM
BULLOCK RES,UINTAH,RAINBOW,998,9.02,06/30/2004 12:00:00 AM
BURCH CR,WEBER,RAINBOW,250,9.119999999999999,04/07/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1001,8.800000000000001,03/25/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,998,9.300000000000001,04/07/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1078,10.39,04/12/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1003,10.77,04/19/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,960,10.34,04/23/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,959,10.130000000000001,05/03/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1007,10.51,05/13/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,998,10.79,05/20/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,994,11.01,05/28/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1612,9.34,06/09/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1420,9.220000000000001,06/15/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,2059,9.470000000000001,06/30/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,957,10.37,07/13/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,957,10.37,07/13/2004 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,337,17.489999999999998,12/16/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,552,9.68,06/09/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,251,9.75,06/15/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10.6,06/17/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,9.75,06/23/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,250,9.720000000000001,06/28/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,1013,2.31,06/30/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,250,10.6,06/30/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,1956,3.43,06/30/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,501,9.81,07/07/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,249,10.11,07/14/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,500,10.77,07/14/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,9.75,07/21/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,247,10.96,07/26/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,257,9.75,07/27/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,530,9.81,08/04/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,251,10.96,08/11/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,252,9.81,08/11/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,9.869999999999999,08/16/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,249,11.86,08/23/2004 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,250,10,08/23/2004 12:00:00 AM
CABIN L RC-42,DUCHESNE,BROOK TROUT,505,2.46,07/07/2004 12:00:00 AM
CAMP KOSTOPAULUS,SALT LAKE,RAINBOW,501,9.779999999999999,06/02/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,501,9.300000000000001,04/05/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,501,9.300000000000001,04/22/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,250,9.300000000000001,04/26/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,252,9.85,05/17/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,BULLHEAD CHANNEL CAT,150,23.71,05/21/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,500,9.85,05/25/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,299,9.779999999999999,06/02/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,500,10.82,08/18/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,499,10.08,08/31/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,351,10.24,09/13/2004 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,348,10.36,09/29/2004 12:00:00 AM
CAROL L W-51,SUMMIT,BROOK TROUT,277,2.48,07/06/2004 12:00:00 AM
CART CR,DAGGETT,RAINBOW,437,8.31,05/20/2004 12:00:00 AM
CART CR,DAGGETT,RAINBOW,424,9.81,06/29/2004 12:00:00 AM
CART CR,DAGGETT,RAINBOW,451,10.14,07/20/2004 12:00:00 AM
CARTER CR,DAGGETT,RAINBOW,332,8.31,05/20/2004 12:00:00 AM
CARTER CR,DAGGETT,RAINBOW,358,9.81,06/29/2004 12:00:00 AM
CARTER CR,DAGGETT,RAINBOW,300,10.14,07/20/2004 12:00:00 AM
CASPERS POND,CACHE,RAINBOW,351,9.9,05/24/2004 12:00:00 AM
CASPERS POND,CACHE,RAINBOW,300,10.6,06/15/2004 12:00:00 AM
CASPERS POND,CACHE,RAINBOW,351,10.6,06/30/2004 12:00:00 AM
CAUSEY RES,WEBER,RAINBOW,998,10.38,05/12/2004 12:00:00 AM
CAUSEY RES,WEBER,RAINBOW,998,10.38,05/12/2004 12:00:00 AM
CAUSEY RES,WEBER,RAINBOW,303,10.85,05/12/2004 12:00:00 AM
CAUSEY RES,WEBER,RAINBOW,713,10.38,05/12/2004 12:00:00 AM
CAUSEY RES,WEBER,RAINBOW,998,10.38,05/12/2004 12:00:00 AM
CAUSEY RES,WEBER,TIGER TROUT,15040,3.32,07/15/2004 12:00:00 AM
CENTER CR,GARFIELD,CUTTHROAT,2453,2.24,10/18/2004 12:00:00 AM
CHINA L G-21,SUMMIT,BROOK TROUT,7824,2.48,07/08/2004 12:00:00 AM
CHUCK L BTN,GARFIELD,BROOK TROUT,98,2.34,07/12/2004 12:00:00 AM
CLEAR CR,SEVIER,CUTTHROAT,4846,2.23,10/19/2004 12:00:00 AM
CLEGG L A-47,SUMMIT,BROOK TROUT,505,2.48,07/06/2004 12:00:00 AM
CLEVELAND L WR-7,DUCHESNE,BROOK TROUT,2396,2.46,07/07/2004 12:00:00 AM
CLEVELAND RES,EMERY,RAINBOW,2025,9.75,05/26/2004 12:00:00 AM
CLEVELAND RES,EMERY,RAINBOW,2039,9.75,05/26/2004 12:00:00 AM
CLIFF L A-34,SUMMIT,CUTTHROAT,926,1.89,09/28/2004 12:00:00 AM
CLIFF L WR-49,DUCHESNE,BROOK TROUT,4010,2.46,07/07/2004 12:00:00 AM
CLINTON POND,DAVIS,RAINBOW,1000,9.630000000000001,04/02/2004 12:00:00 AM
CLINTON POND,DAVIS,RAINBOW,1002,9.75,04/16/2004 12:00:00 AM
CLINTON POND,DAVIS,RAINBOW,900,9.57,04/30/2004 12:00:00 AM
CLINTON POND,DAVIS,BASS LARGEMOUTH,75,20.71,05/04/2004 12:00:00 AM
CLINTON POND,DAVIS,SUNFISH BLUEGILL,30,10.36,05/04/2004 12:00:00 AM
CLINTON POND,DAVIS,BASS LARGEMOUTH,25,18.82,05/17/2004 12:00:00 AM
CLINTON POND,DAVIS,SUNFISH BLUEGILL,30,10.36,05/17/2004 12:00:00 AM
CLINTON POND,DAVIS,BULLHEAD CHANNEL CAT,375,23.71,05/21/2004 12:00:00 AM
CLINTON POND,DAVIS,BULLHEAD CHANNEL CAT,375,17.100000000000001,06/11/2004 12:00:00 AM
CLINTON POND,DAVIS,BULLHEAD CHANNEL CAT,250,23.71,07/03/2004 12:00:00 AM
CLINTON POND,DAVIS,SUNFISH BLUEGILL,495,12.64,07/03/2004 12:00:00 AM
CLINTON POND,DAVIS,BULLHEAD CHANNEL CAT,250,23.71,08/02/2004 12:00:00 AM
