Water name,County,Species,Quantity,Average length,Date stocked
ANDERSON MEADOW,BEAVER,RAINBOW,774,9.93,08/15/2018
ANNABELLA RES,SEVIER,RAINBOW,405,10.24,05/29/2018
"ANSON L ,EAST GR-13",DAGGETT,TIGER TROUT,722,3.29,07/10/2018
ANTIMONY L EMW,GARFIELD,RAINBOW,52,4.43,06/01/2018
ANTIMONY L EMW,GARFIELD,BROOK TROUT,136,3.09,07/18/2018
ANTIMONY L EMW,GARFIELD,RAINBOW,204,3.45,07/18/2018
ARTA L RC-23,DUCHESNE,CUTTHROAT,354,1.74,10/12/2018
ASAY CR,GARFIELD,RAINBOW,4460,4.01,05/18/2018
ASAY CR,GARFIELD,RAINBOW,483,10.88,05/21/2018
ASAY CR,GARFIELD,RAINBOW,515,10.67,06/18/2018
ASAY CR,GARFIELD,BROWN TROUT,5976,4.3,06/19/2018
ASAY CR,GARFIELD,RAINBOW,5022,3,08/21/2018
ASAY CR,GARFIELD,CUTTHROAT,5343,2.07,09/11/2018
"ASHLEY CR, S FK",UINTAH,RAINBOW,215,10.22,06/27/2018
"ASHLEY CR, S FK",UINTAH,RAINBOW,233,10.08,07/20/2018
ASHLEY TWIN L GR-35,UINTAH,BROOK TROUT,2100,2.88,07/10/2018
ASPEN MIRROR L,KANE,RAINBOW,1022,10.5,05/03/2018
ASPEN MIRROR L,KANE,TIGER TROUT,502,3.74,05/17/2018
ASPEN MIRROR L,KANE,RAINBOW,774,11.33,05/17/2018
ASPEN MIRROR L,KANE,RAINBOW,812,10.73,05/30/2018
ASPEN MIRROR L,KANE,RAINBOW,812,10.73,06/12/2018
ASPEN MIRROR L,KANE,RAINBOW,820,10.69,06/25/2018
ASPEN MIRROR L,KANE,RAINBOW,1147,9.92,07/18/2018
ASPEN MIRROR L,KANE,RAINBOW,1155,10.29,08/06/2018
ATWINE L X-64,DUCHESNE,BROOK TROUT,1355,2.88,07/09/2018
AVERETT CYN P,WASATCH,CUTTHROAT,100,7.21,07/02/2018
BAKER L BR-45,SUMMIT,TIGER TROUT,273,2.34,07/09/2018
BAKER RES,WASHINGTON,RAINBOW,3512,10.54,02/26/2018
BAKER RES,WASHINGTON,RAINBOW,3744,9.98,10/25/2018
BAKER RES,WASHINGTON,RAINBOW,1405,10.43,10/29/2018
BAKER RES,WASHINGTON,RAINBOW,1353,10.43,10/30/2018
BAKER SP,BOX ELDER,RAINBOW,499,9.64,03/13/2018
BAKER SP,BOX ELDER,RAINBOW,499,9.64,03/21/2018
BAKER SP,BOX ELDER,RAINBOW,2400,8.3,09/24/2018
BAKER SP,BOX ELDER,RAINBOW,401,7.9,10/17/2018
BAR M SP,BOX ELDER,RAINBOW,499,9.64,03/13/2018
BAR M SP,BOX ELDER,RAINBOW,499,9.64,03/21/2018
BAR M SP,BOX ELDER,RAINBOW,2400,8.43,10/01/2018
BAR M SP,BOX ELDER,RAINBOW,401,7.9,10/17/2018
BARKER RES NCL,GARFIELD,RAINBOW,1498,10.02,05/30/2018
BARKER RES NCL,GARFIELD,BROOK TROUT,500,2.95,06/25/2018
"BARKER RES,LOWER NCL",GARFIELD,SPLAKE,200,2.79,05/22/2018
"BARKER RES,LOWER NCL",GARFIELD,TIGER TROUT,201,2.71,06/25/2018
BARNEY L,SEVIER,TIGER TROUT,1000,2.85,07/10/2018
BARNEY L,SEVIER,CUTTHROAT,5343,2.07,09/12/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,1399,9.18,03/12/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,701,9.18,03/19/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,1399,9.18,03/30/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,594,9.75,04/10/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,458,10.3,04/23/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,327,9.21,04/25/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,461,9.21,05/04/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,460,9.63,05/21/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,459,9.75,06/04/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,460,10,06/11/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,460,10.77,07/03/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,460,10.77,07/12/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,460,10.44,07/30/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,460,10.77,08/13/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,460,10.77,08/29/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,460,10.77,09/11/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,460,10.77,09/25/2018
BARTHOLOMEW PARK POND,UTAH,RAINBOW,520,10.39,10/11/2018
BASTIAN RES,GARFIELD,TIGER TROUT,1503,2.71,06/25/2018
BEAR L,RICH,CUTTHROAT,22592,7.4,05/01/2018
BEAR L,RICH,CUTTHROAT,22945,7.4,05/02/2018
BEAR L,RICH,CUTTHROAT,23298,7.4,05/03/2018
BEAR L,RICH,CUTTHROAT,22592,7.4,05/07/2018
BEAR L,RICH,CUTTHROAT,11826,7.4,05/07/2018
BEAR L,RICH,CUTTHROAT,11579,7.4,05/08/2018
BEAR L,RICH,CUTTHROAT,23263,7.4,05/08/2018
BEAR L,RICH,CUTTHROAT,23651,7.4,05/09/2018
BEAR L,RICH,CUTTHROAT,11473,7.4,05/10/2018
BEAR L,RICH,CUTTHROAT,25300,2.96,11/12/2018
BEAR L G-7,SUMMIT,BROOK TROUT,2006,2.88,07/10/2018
BEAR R,SUMMIT,RAINBOW,151,9.64,06/21/2018
BEAR R,SUMMIT,RAINBOW,148,9.64,07/02/2018
BEAR R,SUMMIT,RAINBOW,101,10.21,07/19/2018
BEAR R,SUMMIT,RAINBOW,99,9.77,07/30/2018
BEAVER CR,SUMMIT,RAINBOW,206,9.65,06/04/2018
BEAVER CR,SUMMIT,RAINBOW,200,9.65,06/18/2018
BEAVER CR,SUMMIT,RAINBOW,198,9.64,07/02/2018
BEAVER CR,SUMMIT,RAINBOW,200,9.57,07/16/2018
BEAVER DAMS NBS,WAYNE,BROOK TROUT,304,2.95,06/25/2018
BEAVER L A-17,SUMMIT,BROOK TROUT,273,2.88,07/09/2018
BEAVER L BR-10,SUMMIT,RAINBOW,2002,9.65,06/06/2018
BEAVER R,BEAVER,BROWN TROUT,8437,3.25,04/26/2018
BEAVER R,BEAVER,RAINBOW,1100,10.53,04/26/2018
BEAVER R,BEAVER,RAINBOW,4160,4.2,04/26/2018
BEAVER R,BEAVER,TIGER TROUT,4133,2.09,05/09/2018
BEAVER R,BEAVER,RAINBOW,451,9.82,05/14/2018
BEAVER R,BEAVER,BROWN TROUT,5641,2.7,05/16/2018
BEAVER R,BEAVER,RAINBOW,452,10.3,06/04/2018
BEAVER R,BEAVER,RAINBOW,449,10.7,06/26/2018
BEAVER R,BEAVER,RAINBOW,901,9.92,07/17/2018
BEAVER R,BEAVER,RAINBOW,449,8.99,07/19/2018
BEAVER R,BEAVER,TIGER TROUT,501,5.63,08/21/2018
BEAVER R,BEAVER,TIGER TROUT,2004,5.63,08/21/2018
BEAVER R,BEAVER,RAINBOW,9951,3,08/28/2018
BEE TREE,SANPETE,BROOK TROUT,240,2.92,07/18/2018
BENCHS POND,SANPETE,RAINBOW,1001,10.02,05/16/2018
BENCHS POND,SANPETE,RAINBOW,1000,10.49,05/30/2018
BENCHS POND,SANPETE,RAINBOW,510,10.84,06/13/2018
BENCHS POND,SANPETE,RAINBOW,510,10.84,06/25/2018
BENCHS POND,SANPETE,RAINBOW,540,10.94,07/10/2018
BENCHS POND,SANPETE,RAINBOW,500,10.56,07/23/2018
BENCHS POND,SANPETE,RAINBOW,502,11.15,08/14/2018
BENCHS POND,SANPETE,RAINBOW,503,11.62,08/27/2018
BESS L BTN,GARFIELD,BROOK TROUT,251,2.84,06/25/2018
BESS L BTN,GARFIELD,GRAYLING ARCTIC,255,3.25,10/09/2018
BIG CR,RICH,CUTTHROAT,1118,3.13,10/12/2018
BIG L,SEVIER,RAINBOW,2726,9.95,05/17/2018
BIG L BTS,GARFIELD,BROOK TROUT,196,2.84,06/25/2018
BIG L BTS,GARFIELD,GRAYLING ARCTIC,510,3.25,10/09/2018
BIG SANDWASH RES,DUCHESNE,RAINBOW,2481,7.97,05/15/2018
BIG SANDWASH RES,DUCHESNE,RAINBOW,6346,8.89,05/16/2018
BIG SANDWASH RES,DUCHESNE,RAINBOW,5700,8.89,05/18/2018
BIRCH CR RES,RICH,TIGER TROUT,30056,2.24,06/04/2018
BIRCH CR RES,RICH,RAINBOW,20020,4.58,06/04/2018
BLACKSMITH FK,CACHE,RAINBOW,1000,8.9,05/29/2018
BLANCHE L,SALT LAKE,BROOK TROUT,1000,2.88,06/27/2018
BLANCHE L,SALT LAKE,GRAYLING ARCTIC,4510,3.31,10/15/2018
BLANDING RES NO 3,SAN JUAN,RAINBOW,1248,10.27,04/02/2018
BLANDING RES NO 3,SAN JUAN,RAINBOW,999,9.82,05/15/2018
BLANDING RES NO 3,SAN JUAN,RAINBOW,1608,10.43,09/18/2018
BLANDING RES NO 4,SAN JUAN,RAINBOW,2257,10.27,04/02/2018
BLANDING RES NO 4,SAN JUAN,RAINBOW,1242,9.82,05/15/2018
BLANDING RES NO 4,SAN JUAN,TIGER TROUT,4531,2.98,07/12/2018
BLANDING RES NO 4,SAN JUAN,RAINBOW,1288,9.41,08/09/2018
BLANDING RES NO 4,SAN JUAN,RAINBOW,1256,10.43,09/18/2018
BLANDING RES NO 4,SAN JUAN,RAINBOW,754,10.43,09/19/2018
BLIND L NBS,WAYNE,RAINBOW,5526,2.61,06/25/2018
BLIND L NBS,WAYNE,CUTTHROAT,8040,2.04,10/01/2018
BLIND L NBS,WAYNE,GRAYLING ARCTIC,3016,3.25,10/09/2018
BLUBBER CR,KANE,CUTTHROAT,80,7.71,12/31/2018
BLUE L,SANPETE,TIGER TROUT,501,2.71,06/25/2018
BLUE L,SAN JUAN,RAINBOW,1000,10.7,06/27/2018
BLUE L,SANPETE,GRAYLING ARCTIC,1508,3.25,10/09/2018
BLUE L DF-1,UINTAH,BROOK TROUT,704,2.88,07/10/2018
BLUE L GT,GARFIELD,GRAYLING ARCTIC,255,3.25,10/09/2018
BLUE L NCL,GARFIELD,TIGER TROUT,52,3.76,05/22/2018
BLUE RIBBON #1,SANPETE,BROOK TROUT,160,2.92,07/18/2018
BLUE RIBBON #2,SANPETE,BROOK TROUT,170,2.92,07/18/2018
BOBS HOLE NBS,WAYNE,BROOK TROUT,196,2.95,06/25/2018
BOBS HOLE NBS,WAYNE,TIGER TROUT,51,2.83,06/25/2018
BOBS L G-73,SUMMIT,TIGER TROUT,371,2.34,07/09/2018
BOLLEY L U-96,DUCHESNE,CUTTHROAT,708,1.74,10/12/2018
BONNIE L Z-6,DUCHESNE,BROOK TROUT,600,2.88,06/27/2018
BOULGER POND,SANPETE,RAINBOW,1001,10.02,05/16/2018
BOULGER POND,SANPETE,RAINBOW,1000,10.49,05/30/2018
BOULGER POND,SANPETE,RAINBOW,510,10.84,06/13/2018
BOULGER POND,SANPETE,RAINBOW,510,10.84,06/25/2018
BOULGER POND,SANPETE,RAINBOW,540,10.94,07/10/2018
BOULGER POND,SANPETE,RAINBOW,500,10.56,07/23/2018
BOULGER POND,SANPETE,RAINBOW,502,11.15,08/14/2018
BOULGER POND,SANPETE,RAINBOW,503,11.62,08/27/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1001,10.44,02/28/2018
BOUNTIFUL POND,DAVIS,RAINBOW,465,17.1,03/06/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1501,10.37,03/12/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.47,03/28/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1500,10,04/10/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1501,9.62,04/24/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1500,9.31,05/07/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1500,9.87,05/21/2018
BOUNTIFUL POND,DAVIS,CHANNEL CATFISH,700,13.57,06/07/2018
BOUNTIFUL POND,DAVIS,CHANNEL CATFISH,1000,13.57,06/21/2018
BOUNTIFUL POND,DAVIS,CHANNEL CATFISH,500,13.57,06/21/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1999,9.4,08/10/2018
BOUNTIFUL POND,DAVIS,RAINBOW,999,9.55,09/24/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.58,10/01/2018
BOUNTIFUL POND,DAVIS,RAINBOW,75,21.54,10/02/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1901,9.57,10/16/2018
BOUNTIFUL POND,DAVIS,RAINBOW,60,18.42,10/18/2018
BOUNTIFUL POND,DAVIS,RAINBOW,88,21.54,10/18/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1001,10.44,10/28/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1000,10.77,11/13/2018
BOUNTIFUL POND,DAVIS,RAINBOW,1000,10.77,11/13/2018
BOWDEN L U-32,DUCHESNE,BROOK TROUT,452,2.88,07/10/2018
"BOWNS RES, LOWER",GARFIELD,TIGER TROUT,1999,9.39,04/23/2018
"BOWNS RES, LOWER",GARFIELD,RAINBOW,13312,4.2,04/23/2018
"BOX CR RES, LOWER",PIUTE,RAINBOW,1493,9.95,05/08/2018
"BOX CR RES, LOWER",PIUTE,TIGER TROUT,750,2.85,07/10/2018
"BOX CR RES, UPPER",PIUTE,RAINBOW,2489,9.95,05/08/2018
"BOX CR RES, UPPER",PIUTE,TIGER TROUT,1102,2.09,05/09/2018
"BOX CR RES, UPPER",PIUTE,SPLAKE,565,3.2,06/25/2018
"BOX CR RES, UPPER",PIUTE,TIGER TROUT,1251,2.85,07/10/2018
"BOX CR RES, UPPER",PIUTE,CUTTHROAT,6624,2.18,09/20/2018
BOX RES,UTAH,RAINBOW,1104,10.02,05/22/2018
BOX RES,UTAH,RAINBOW,502,10.84,06/14/2018
BOX RES,UTAH,RAINBOW,510,10.84,06/25/2018
BR-43,SUMMIT,TIGER TROUT,156,2.34,07/09/2018
BR-44,SUMMIT,TIGER TROUT,254,2.34,07/09/2018
BR-50,SUMMIT,BROOK TROUT,1150,2.88,06/26/2018
BRAD'S SECRET,SANPETE,BROOK TROUT,240,2.92,07/18/2018
BRIAN HEAD POND,IRON,RAINBOW,1199,10,05/24/2018
BRIAN HEAD POND,IRON,TIGER TROUT,1001,8.94,05/24/2018
BRIAN HEAD POND,IRON,RAINBOW,1000,10.7,06/26/2018
BRIAN HEAD POND,IRON,RAINBOW,1011,8.99,07/19/2018
BRIAN HEAD POND,IRON,RAINBOW,833,9.93,08/13/2018
BRIDGER L G-20,SUMMIT,BROOK TROUT,2156,2.65,05/30/2018
BRIDGER L G-20,SUMMIT,RAINBOW,1989,9.17,05/30/2018
BRIDGER L G-20,SUMMIT,RAINBOW,1502,9.65,06/18/2018
BRIDGER L G-20,SUMMIT,RAINBOW,1500,9.57,07/03/2018
BRIDGER L G-20,SUMMIT,RAINBOW,1500,9.57,07/16/2018
BRIDGER L G-20,SUMMIT,RAINBOW,1509,9.61,08/08/2018
BROADHEAD L D-40,WASATCH,BROOK TROUT,900,2.88,06/26/2018
BROOK L A-20,SUMMIT,BROOK TROUT,105,2.88,07/09/2018
BROUGH RES,UINTAH,RAINBOW,3770,10.32,03/28/2018
BROUGH RES,UINTAH,RAINBOW,455,10.32,04/02/2018
BROUGH RES,UINTAH,RAINBOW,1333,11.96,04/02/2018
BROUGH RES,UINTAH,BROWN TROUT,795,2.99,04/12/2018
BROUGH RES,UINTAH,BASS LARGEMOUTH,100,13.57,08/22/2018
BROUGH RES,UINTAH,BASS LARGEMOUTH,5,13.57,08/22/2018
BROWNE L,DAGGETT,RAINBOW,4940,4.04,05/30/2018
BROWNS DRAW RES,DUCHESNE,RAINBOW,14952,3.04,04/18/2018
BROWNS DRAW RES,DUCHESNE,TIGER TROUT,10010,2.96,05/14/2018
BRUSH CR,UINTAH,CUTTHROAT,1992,4.92,05/15/2018
BUCKEYE L A-3,SUMMIT,BROOK TROUT,500,2.88,06/27/2018
BUD L Z-2,DUCHESNE,BROOK TROUT,560,2.88,06/27/2018
"BULBERRY L, SOUTH",WAYNE,TIGER TROUT,101,2.85,07/10/2018
"BULBERRY L, SOUTH",WAYNE,BROOK TROUT,51,3.03,07/10/2018
BULLBERRY L#4(NORTH),WAYNE,TIGER TROUT,50,2.85,07/10/2018
BULLOCK RES,UINTAH,BROWN TROUT,1029,2.99,04/12/2018
BURRASTON PONDS,JUAB,RAINBOW,2001,9.07,03/27/2018
BURRASTON PONDS,JUAB,RAINBOW,1001,9.96,04/09/2018
BURRASTON PONDS,JUAB,RAINBOW,999,10.3,04/23/2018
BURRASTON PONDS,JUAB,RAINBOW,800,10.27,05/08/2018
BURRASTON PONDS,JUAB,RAINBOW,253,10.17,05/14/2018
BURRASTON PONDS,JUAB,RAINBOW,1001,10.02,05/22/2018
BURRASTON PONDS,JUAB,RAINBOW,1008,9.43,06/06/2018
BURRASTON PONDS,JUAB,RAINBOW,1000,9.79,06/19/2018
BURRASTON PONDS,JUAB,RAINBOW,1001,10.07,07/03/2018
BURRASTON PONDS,JUAB,RAINBOW,998,10.37,07/17/2018
BURRASTON PONDS,JUAB,RAINBOW,1007,10.73,08/14/2018
BURRASTON PONDS,JUAB,RAINBOW,1020,11.13,09/04/2018
BURRASTON PONDS,JUAB,RAINBOW,1000,11.36,09/19/2018
BURRASTON PONDS,JUAB,RAINBOW,1005,11.61,10/15/2018
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,508,2.53,05/30/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,297,9.65,06/05/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,9.65,06/11/2018
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,398,9.63,06/11/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,301,9.64,06/21/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,299,9.64,06/25/2018
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,300,9.63,06/28/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,399,9.64,07/02/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,377,9.64,07/02/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,9.63,07/10/2018
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,398,10.36,07/11/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,301,10.21,07/17/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,306,10.21,07/23/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,9.77,07/30/2018
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,338,10.36,07/31/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,299,9.61,08/06/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,9.61,08/13/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,10.34,08/20/2018
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,504,10.6,08/27/2018
CABIN L RC-42,DUCHESNE,CUTTHROAT,354,1.74,10/12/2018
CALDER RES,UINTAH,BROWN TROUT,512,3,04/13/2018
CALDER RES,UINTAH,RAINBOW,4171,2.95,04/30/2018
CALDER RES,UINTAH,CUTTHROAT,293,4.92,05/17/2018
CAMP KOSTOPAULUS,SALT LAKE,RAINBOW,400,9.31,05/15/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,499,9.64,03/20/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,350,10,04/10/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,348,9.62,04/23/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,499,9.64,04/30/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,351,9.75,05/05/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,64,19.84,05/07/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,451,9.63,05/29/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,114,16.67,06/07/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,352,9.46,06/12/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,350,9.63,06/27/2018
CANYON VIEW PARK PD,UTAH,RAINBOW,299,9.52,07/16/2018
CARBON CNTY P,CARBON,RAINBOW,1001,9.07,03/28/2018
CARBON CNTY P,CARBON,RAINBOW,999,10.3,04/27/2018
CARBON CNTY P,CARBON,RAINBOW,1012,10.17,05/15/2018
CARBON CNTY P,CARBON,RAINBOW,510,10.84,06/13/2018
CARBON CNTY P,CARBON,RAINBOW,1600,10.56,06/28/2018
CARBON CNTY P,CARBON,RAINBOW,903,10.37,07/19/2018
CARBON CNTY P,CARBON,RAINBOW,1007,10.73,08/14/2018
CARBON CNTY P,CARBON,CHANNEL CATFISH,494,3.37,08/22/2018
CARBON CNTY P,CARBON,RAINBOW,1008,10.92,09/11/2018
CAROL L W-51,SUMMIT,BROOK TROUT,270,2.88,06/26/2018
"CARROL L, UPPER X-18",DUCHESNE,CUTTHROAT,590,1.74,10/12/2018
CART CR,DAGGETT,RAINBOW,425,10.22,06/27/2018
CART CR,DAGGETT,RAINBOW,433,10.08,07/20/2018
CARTER CR,DAGGETT,RAINBOW,480,10.22,06/27/2018
CARTER CR,DAGGETT,RAINBOW,200,10.77,08/28/2018
CASPERS POND,CACHE,RAINBOW,1000,8.53,05/25/2018
CASTLE CR,GARFIELD,TIGER TROUT,200,5.63,08/21/2018
CATHERINE L,SALT LAKE,BROOK TROUT,1200,2.88,06/26/2018
CAUSEY RES,WEBER,RAINBOW,5980,8.06,04/19/2018
CAUSEY RES,WEBER,RAINBOW,6026,8.06,04/23/2018
CAUSEY RES,WEBER,TIGER TROUT,1998,10.36,07/09/2018
CEDARVIEW RES,DUCHESNE,CUTTHROAT,1373,2.17,11/05/2018
CEDARVIEW RES,DUCHESNE,CUTTHROAT,506,2.05,11/05/2018
CHAIN L NO 4 U-4,DUCHESNE,CUTTHROAT,1593,1.74,10/12/2018
CHALK CR,MILLARD,TIGER TROUT,249,8.94,05/24/2018
CHALK CR,MILLARD,RAINBOW,249,8.29,07/03/2018
CHALK CR,MILLARD,CUTTHROAT,6864,2.15,09/17/2018
CHEPETA L WR-64,DUCHESNE,CUTTHROAT,4366,1.74,10/12/2018
CHINA L G-21,SUMMIT,BROOK TROUT,7802,2.88,07/09/2018
CHINA L G-21,SUMMIT,GRAYLING ARCTIC,7513,3.31,10/15/2018
CHUCK L BTN,GARFIELD,BROOK TROUT,98,2.84,06/25/2018
CLARK L NBS,WAYNE,GRAYLING ARCTIC,302,3.25,10/09/2018
CLEAR CR,SEVIER,TIGER TROUT,4896,2.19,04/11/2018
CLEAR L NBS,WAYNE,TIGER TROUT,50,2.85,07/10/2018
CLEAR L GR-12,DAGGETT,TIGER TROUT,1496,3.29,07/10/2018
CLEGG L A-47,SUMMIT,BROOK TROUT,500,2.88,06/27/2018
CLEVELAND RES,EMERY,RAINBOW,2530,10.02,05/18/2018
CLEVELAND RES,EMERY,RAINBOW,2484,10.02,05/22/2018
CLIFF L A-34,SUMMIT,TIGER TROUT,761,2.34,07/09/2018
CLINTON POND,DAVIS,RAINBOW,751,9.64,03/19/2018
CLINTON POND,DAVIS,RAINBOW,750,10,04/10/2018
CLINTON POND,DAVIS,RAINBOW,750,9.62,04/24/2018
CLINTON POND,DAVIS,RAINBOW,750,9.31,05/07/2018
CLINTON POND,DAVIS,CHANNEL CATFISH,500,13.57,06/07/2018
CLINTON POND,DAVIS,WIPER,615,8.35,06/20/2018
CLINTON POND,DAVIS,CHANNEL CATFISH,500,13.57,06/21/2018
CLINTON POND,DAVIS,RAINBOW,500,9.53,08/24/2018
CLINTON POND,DAVIS,CHANNEL CATFISH,550,13.57,09/06/2018
CLINTON POND,DAVIS,RAINBOW,500,9.58,10/01/2018
CLINTON POND,DAVIS,RAINBOW,1000,9.57,10/16/2018
CLINTON POND,DAVIS,RAINBOW,1001,10.44,10/29/2018
COFFIN L GR-144,SUMMIT,TIGER TROUT,2007,2.35,07/10/2018
COLD SPRING L,SEVIER,RAINBOW,723,10.24,05/29/2018
COLD SPRING L,SEVIER,RAINBOW,695,8.29,07/02/2018
COLD SPRING L,SEVIER,RAINBOW,578,8.91,07/23/2018
COLD SPRING LAKES,BOX ELDER,RAINBOW,651,8.92,04/02/2018
COLD SPRING LAKES,BOX ELDER,RAINBOW,799,9.12,05/01/2018
COLD SPRING LAKES,BOX ELDER,RAINBOW,648,9.41,05/30/2018
COLD SPRING LAKES,BOX ELDER,RAINBOW,650,9.87,07/02/2018
