Water name,County,Species,Quantity,Average length,Date stocked
ASPEN MIRROR L,KANE,RAINBOW,892,10.67,05/20/2009 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,615,10.97,06/02/2009 12:00:00 AM
ASPEN MIRROR L,KANE,BROOK TROUT,528,2.96,06/10/2009 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,833,10.44,06/17/2009 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,881,10.48,07/02/2009 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,144,11.01,07/09/2009 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,754,10.39,07/09/2009 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,865,11.41,07/21/2009 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,897,10.84,08/05/2009 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,881,10.94,08/18/2009 12:00:00 AM
ASPEN MIRROR L,KANE,RAINBOW,995,11.58,09/03/2009 12:00:00 AM
ATWINE L X-64,DUCHESNE,BROOK TROUT,1349,3.06,07/16/2009 12:00:00 AM
AVERETT CYN P,WASATCH,TIGER TROUT,350,6.3,07/16/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,295,17.87,03/05/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,300,17.87,03/05/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,2235,9.68,03/10/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,2235,9.68,03/10/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,2235,9.68,03/10/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,2310,9.68,03/10/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,504,14.06,05/06/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,304,9.050000000000001,09/29/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,485,9.18,11/24/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,600,10.14,12/21/2009 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,305,10.42,12/22/2009 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,731,10.87,02/04/2009 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,365,11.6,03/16/2009 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,731,10.87,02/04/2009 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,184,11.6,03/16/2009 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,304,9.050000000000001,09/29/2009 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,404,9.18,11/24/2009 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,2240,10.37,12/21/2009 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,303,10.42,12/22/2009 12:00:00 AM
BARKER RES NCL,GARFIELD,RAINBOW,2001,9.89,05/20/2009 12:00:00 AM
BARKER RES NCL,GARFIELD,BROOK TROUT,504,3.33,07/08/2009 12:00:00 AM
"BARKER RES,LOWER NCL",GARFIELD,RAINBOW,1001,9.89,05/20/2009 12:00:00 AM
"BARKER RES,LOWER NCL",GARFIELD,BROOK TROUT,252,3.33,07/08/2009 12:00:00 AM
BARNEY L,SEVIER,TIGER TROUT,1020,3.67,07/30/2009 12:00:00 AM
BARNEY L,SEVIER,CUTTHROAT,7239,1.96,09/29/2009 12:00:00 AM
BASTIAN RES,GARFIELD,TIGER TROUT,1500,6.3,07/16/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5600,7.52,04/01/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5250,7.52,04/01/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5250,7.52,04/01/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,2940,7.52,04/01/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5655,7.34,04/01/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5600,7.52,04/01/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5580,7.34,04/01/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5655,7.34,04/01/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5655,7.34,04/01/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5600,7.52,04/01/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,7508,6.62,04/04/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,7508,6.62,04/04/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,7508,6.62,04/04/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,7395,6.62,04/04/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,7395,6.62,04/04/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,7508,6.62,04/04/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,7395,6.62,04/04/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,7395,6.62,04/04/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6230,6.93,04/06/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6230,6.93,04/06/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6230,6.93,04/06/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6230,6.93,04/06/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,19069,6.93,04/07/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,19069,6.93,04/07/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6265,6.83,04/29/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6265,6.83,04/29/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6265,6.83,04/29/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6265,6.83,04/29/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6120,6.54,04/30/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6375,6.54,04/30/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5610,6.54,04/30/2009 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6375,6.54,04/30/2009 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,299,9.869999999999999,06/11/2009 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,300,9.630000000000001,06/24/2009 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,299,10.48,07/08/2009 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,300,10,07/22/2009 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,199,9.81,06/16/2009 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,200,10.44,06/29/2009 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW ALBINO,51,10.42,07/07/2009 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,201,9.86,07/15/2009 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW ALBINO,50,10.47,07/20/2009 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,200,10,07/27/2009 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,125,10,08/11/2009 12:00:00 AM
BEAVER DAMS NBS,WAYNE,BROOK TROUT,752,3.49,07/15/2009 12:00:00 AM
BEAVER DAMS NBS,WAYNE,CUTTHROAT,202,3.67,09/16/2009 12:00:00 AM
BEAVER L A-17,SUMMIT,BROOK TROUT,400,2.71,07/06/2009 12:00:00 AM
BEAVER L BR-10,SUMMIT,RAINBOW,2030,9.630000000000001,06/23/2009 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,507,9.970000000000001,05/18/2009 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,507,9.970000000000001,05/18/2009 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,8000,4.21,06/15/2009 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,4509,4.21,06/15/2009 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,499,10.210000000000001,07/14/2009 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,499,10.210000000000001,07/14/2009 12:00:00 AM
BEDGROUND L Z-46,DUCHESNE,GRAYLING ARCTIC,305,1.4,08/03/2009 12:00:00 AM
BEE TREE,SANPETE,BROOK TROUT,247,3.09,07/14/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,700,10.36,06/04/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW ALBINO,181,10.48,06/04/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,701,9.74,06/09/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW ALBINO,181,10.48,06/09/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,700,10.01,06/11/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW ALBINO,179,10.48,06/11/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW ALBINO,300,10.82,07/16/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,581,10.130000000000001,07/16/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,600,10.83,07/21/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,600,10.83,07/21/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,1401,10.29,07/22/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW ALBINO,360,10.15,07/22/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,600,11.51,08/04/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW ALBINO,281,11.91,08/04/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW ALBINO,280,12.49,08/18/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,601,12.07,08/18/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,201,11.51,09/02/2009 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,180,11.51,09/02/2009 12:00:00 AM
BESS L BTN,GARFIELD,BROOK TROUT,260,2.89,07/15/2009 12:00:00 AM
BETSEY L X-7,DUCHESNE,CUTTHROAT,4018,1.43,09/16/2009 12:00:00 AM
"BIG HOLLOW, UPPER",GARFIELD,CUTTHROAT,419,1.96,10/06/2009 12:00:00 AM
BIG L,SEVIER,RAINBOW,2192,9.49,05/21/2009 12:00:00 AM
BIG L,SEVIER,RAINBOW,2134,9.77,05/21/2009 12:00:00 AM
BIG L,SEVIER,RAINBOW,1682,9.77,05/21/2009 12:00:00 AM
BIG L BTS,GARFIELD,BROOK TROUT,208,2.89,07/15/2009 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,501,9.26,05/19/2009 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,200,8.41,05/20/2009 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,1851,9.26,06/08/2009 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,1851,9.26,06/08/2009 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,1851,9.26,06/08/2009 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW ALBINO,1001,12.07,08/19/2009 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW ALBINO,1001,12.07,08/19/2009 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,4004,12.07,08/19/2009 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,15029,3.33,06/29/2009 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,17440,3.25,07/02/2009 12:00:00 AM
BIRCH CR RES,RICH,RAINBOW,10000,5,09/28/2009 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,499,10.14,05/26/2009 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,501,10.210000000000001,06/26/2009 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,2319,9.33,04/13/2009 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1183,9.81,05/04/2009 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1601,9.880000000000001,09/01/2009 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,2287,9.26,04/21/2009 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,2423,9.36,05/14/2009 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW ALBINO,1001,11.91,08/04/2009 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,TIGER TROUT,4500,4.21,08/04/2009 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,2010,9.880000000000001,09/01/2009 12:00:00 AM
BLIND L NBS,WAYNE,RAINBOW,3007,3.35,07/15/2009 12:00:00 AM
BLIND L NBS,WAYNE,SPLAKE,751,3.73,07/15/2009 12:00:00 AM
BLIND L NBS,WAYNE,CUTTHROAT,11033,1.8,09/16/2009 12:00:00 AM
BLIND L TLM,WAYNE,BROOK TROUT,208,2.89,07/15/2009 12:00:00 AM
BLUE L,SAN JUAN,RAINBOW,1001,10.07,06/30/2009 12:00:00 AM
BLUE L,SANPETE,TIGER TROUT,1000,6.3,07/16/2009 12:00:00 AM
BLUE L,SANPETE,GRAYLING ARCTIC,1015,1.4,08/05/2009 12:00:00 AM
BLUE L DF-1,UINTAH,BROOK TROUT,696,3.06,07/16/2009 12:00:00 AM
BLUE L GT,GARFIELD,BROOK TROUT,519,2.89,07/15/2009 12:00:00 AM
BLUE RIBBON #1,SANPETE,BROOK TROUT,204,3.09,07/14/2009 12:00:00 AM
BLUE RIBBON #2,SANPETE,BROOK TROUT,153,3.09,07/14/2009 12:00:00 AM
BLUE RIBBON #3,SANPETE,BROOK TROUT,102,3.09,07/14/2009 12:00:00 AM
BLUE RIBBON #4,SANPETE,BROOK TROUT,102,3.09,07/14/2009 12:00:00 AM
BLYTHE L Z-20,DUCHESNE,BROOK TROUT,700,2.71,07/06/2009 12:00:00 AM
BOBS HOLE NBS,WAYNE,BROOK TROUT,613,2.89,07/15/2009 12:00:00 AM
BONNIE L Z-6,DUCHESNE,BROOK TROUT,603,3.03,07/06/2009 12:00:00 AM
BOOKER L A-35,SUMMIT,BROOK TROUT,400,2.71,07/06/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW ALBINO,141,10.48,06/04/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,700,10.36,06/04/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,701,9.74,06/09/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW ALBINO,141,10.48,06/09/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW ALBINO,179,10.48,06/11/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,700,10.01,06/11/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,539,10.130000000000001,07/16/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW ALBINO,300,10.82,07/16/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW ALBINO,281,10.83,07/21/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW ALBINO,276,11.16,07/21/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW ALBINO,281,10.15,07/22/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,1401,10.29,07/22/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,600,11.51,08/04/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW ALBINO,240,11.91,08/04/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,601,12.07,08/18/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,241,12.49,08/18/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,201,11.51,09/02/2009 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,101,11.51,09/02/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1472,9.210000000000001,03/12/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,BROOK TROUT,533,12.55,03/16/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,58,17.87,03/16/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,BROOK TROUT,672,12.25,04/09/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW ALBINO,330,9.119999999999999,04/14/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1604,9.75,04/14/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,BROOK TROUT,160,17.260000000000002,04/23/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW ALBINO,502,9.119999999999999,04/24/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,901,9.710000000000001,04/29/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW ALBINO,403,8.699999999999999,04/29/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,10,05/08/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1001,10.44,05/13/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,06/18/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1005,17.07,06/30/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,335,17.07,07/07/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,07/21/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,08/06/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,08/18/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,LAKE TROUT,132,20.87,11/03/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,LAKE TROUT,264,20.87,11/03/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,LAKE TROUT,60,25.91,11/18/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,189,19.260000000000002,11/18/2009 12:00:00 AM
BOUNTIFUL POND,DAVIS,BROOK TROUT,697,14.52,11/18/2009 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,7010,4.74,06/03/2009 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,7010,4.74,06/03/2009 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,2000,10.029999999999999,05/11/2009 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,BROOK TROUT,1504,3.33,07/08/2009 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,608,10.8,07/09/2009 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,2000,10.029999999999999,05/11/2009 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,BROOK TROUT,1504,3.33,07/08/2009 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,608,10.8,07/09/2009 12:00:00 AM
BOX RES,UTAH,RAINBOW,601,10.36,06/04/2009 12:00:00 AM
BOX RES,UTAH,RAINBOW,400,10.36,06/09/2009 12:00:00 AM
BOX RES,UTAH,RAINBOW,600,10.46,06/29/2009 12:00:00 AM
BOX RES,UTAH,RAINBOW,400,10.130000000000001,07/15/2009 12:00:00 AM
BOX RES,UTAH,RAINBOW,599,10.29,07/23/2009 12:00:00 AM
BOX RES,UTAH,RAINBOW,401,11.51,07/27/2009 12:00:00 AM
BR-44,SUMMIT,TIGER TROUT,803,2.86,07/07/2009 12:00:00 AM
BR-50,SUMMIT,BROOK TROUT,600,2.71,07/06/2009 12:00:00 AM
BRAD'S SECRET,SANPETE,BROOK TROUT,102,3.09,07/14/2009 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1875,10,05/21/2009 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1500,9.57,06/08/2009 12:00:00 AM
BRIDGER L G-20,SUMMIT,BROOK TROUT,2086,2.56,06/08/2009 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1700,10.210000000000001,07/03/2009 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1403,9.93,07/20/2009 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1400,9.93,08/10/2009 12:00:00 AM
BROADHEAD L D-40,WASATCH,BROOK TROUT,900,2.71,07/06/2009 12:00:00 AM
BROUGH RES,UINTAH,BROWN TROUT,801,4.11,06/16/2009 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,501,9.26,06/19/2009 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,501,11.31,08/13/2009 12:00:00 AM
BROUGH RES,UINTAH,ALL TROUT,3920,4.95,11/17/2009 12:00:00 AM
BROWN DUCK L X-31,DUCHESNE,CUTTHROAT,2646,1.43,09/16/2009 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,500,9.59,06/29/2009 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,500,9.76,07/20/2009 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,400,9.84,08/18/2009 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,1000,9.84,08/17/2009 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,1000,11.27,08/20/2009 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,1000,11.27,08/20/2009 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,1000,11.27,08/26/2009 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,1000,11.27,08/26/2009 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,8918,4.95,11/17/2009 12:00:00 AM
BUD L Z-2,DUCHESNE,BROOK TROUT,550,2.71,07/06/2009 12:00:00 AM
BULLOCK RES,UINTAH,RAINBOW,501,9.26,05/19/2009 12:00:00 AM
BULLOCK RES,UINTAH,RAINBOW,1115,8.880000000000001,06/03/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,2001,9.449999999999999,03/18/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1001,9.449999999999999,03/18/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1001,10.07,05/05/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1001,9.220000000000001,05/19/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,755,10.01,06/10/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1254,10.01,06/10/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1000,10.19,06/18/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1001,10.130000000000001,07/07/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1001,10.130000000000001,07/15/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1001,11.51,07/27/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1000,11.27,08/11/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1000,11.27,08/27/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1000,11.27,08/27/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1001,11.51,09/01/2009 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1000,11.27,09/28/2009 12:00:00 AM
