Water name,County,Species,Quantity,Average length,Date stocked
BEAR L,RICH,CUTTHROAT,4980,7.87,04/27/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4980,7.87,04/27/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5113,7.87,04/27/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4173,7.96,04/28/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4173,7.96,04/28/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4173,7.96,04/28/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4173,7.96,04/28/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4620,7.74,05/02/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/02/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/02/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/02/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/02/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/02/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/02/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/02/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/03/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/03/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/03/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4740,7.74,05/03/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/03/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/03/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/03/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3900,7.74,05/03/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4500,7.74,05/03/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,12250,3.44,11/06/2006 12:00:00 AM
BEAR L,RICH,CUTTHROAT,13573,4.34,11/27/2006 12:00:00 AM
BEAR L G-7,SUMMIT,BROOK TROUT,2002,2.61,07/13/2006 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,299,9.869999999999999,06/28/2006 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,286,10.77,07/21/2006 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,169,9.869999999999999,06/27/2006 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW ALBINO,105,12.13,06/27/2006 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,151,10.36,07/11/2006 12:00:00 AM
BEAVER CR,SUMMIT,BROWN TROUT,488,9.41,08/18/2006 12:00:00 AM
BEAVER DAMS NBS,WAYNE,BROOK TROUT,756,2.61,07/10/2006 12:00:00 AM
BEAVER DAMS NBS,WAYNE,CUTTHROAT,2009,1.96,10/13/2006 12:00:00 AM
BEAVER L BR-10,SUMMIT,RAINBOW,1561,9.529999999999999,06/14/2006 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,8030,5.24,06/21/2006 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,2011,5.16,06/22/2006 12:00:00 AM
BEDGROUND L Z-46,DUCHESNE,GRAYLING ARCTIC,299,1.66,08/02/2006 12:00:00 AM
BEE TREE,SANPETE,BROOK TROUT,248,3.22,08/07/2006 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,504,10.49,05/25/2006 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,550,10,06/06/2006 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,1000,10,06/14/2006 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,765,10.36,06/19/2006 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,500,10.77,07/05/2006 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,750,10.77,07/18/2006 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,500,11.37,08/03/2006 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,500,11.37,08/14/2006 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,500,11.37,08/28/2006 12:00:00 AM
BENNION L GR-134,SUMMIT,BROOK TROUT,767,2.88,07/13/2006 12:00:00 AM
BERT L GR-62,UINTAH,GRAYLING ARCTIC,370,1.66,08/02/2006 12:00:00 AM
BESS L BTN,GARFIELD,BROOK TROUT,252,2.88,07/10/2006 12:00:00 AM
BETH L A-6,SUMMIT,BROOK TROUT,696,2.75,07/07/2006 12:00:00 AM
BIG DOG L X-32,DUCHESNE,GRAYLING ARCTIC,1302,1.66,08/02/2006 12:00:00 AM
BIG ELK RES A-18,SUMMIT,CUTTHROAT,7422,1.44,10/09/2006 12:00:00 AM
BIG L,SEVIER,RAINBOW,1928,9.75,05/23/2006 12:00:00 AM
BIG L,SEVIER,RAINBOW,1194,9.92,05/24/2006 12:00:00 AM
BIG L BTS,GARFIELD,BROOK TROUT,200,2.88,07/10/2006 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,2568,10.14,05/31/2006 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,35743,2.88,06/30/2006 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,1496,11.06,08/21/2006 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,1505,11.06,08/21/2006 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,998,12.34,12/06/2006 12:00:00 AM
BIRCH CR POND,RICH,RAINBOW,1212,10.14,05/31/2006 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,19400,4.19,08/29/2006 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,10593,4.19,08/29/2006 12:00:00 AM
BLACK L X-132,DUCHESNE,BROOK TROUT,1176,2.75,07/07/2006 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,361,9.27,05/24/2006 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,359,9.869999999999999,06/26/2006 12:00:00 AM
BLANCHE L,SALT LAKE,BROOK TROUT,1500,2.92,07/17/2006 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1748,10.33,05/04/2006 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1429,11,06/01/2006 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1015,11.29,08/28/2006 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1728,9.550000000000001,05/05/2006 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1506,10.38,05/31/2006 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1438,10.130000000000001,06/14/2006 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,TIGER TROUT,4500,3.75,07/18/2006 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,290,11.29,08/28/2006 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1418,11.56,08/29/2006 12:00:00 AM
BLIND L NBS,WAYNE,RAINBOW,3000,2.92,07/10/2006 12:00:00 AM
BLIND L NBS,WAYNE,SPLAKE,763,3.74,07/10/2006 12:00:00 AM
BLIND L NBS,WAYNE,CUTTHROAT,4004,1.95,10/13/2006 12:00:00 AM
BLUE L,SAN JUAN,RAINBOW,630,10.36,06/26/2006 12:00:00 AM
BLUE L,SANPETE,TIGER TROUT,1002,3.53,07/11/2006 12:00:00 AM
BLUE L,SANPETE,GRAYLING ARCTIC,994,1.66,08/04/2006 12:00:00 AM
BLUE L A-5,SUMMIT,BROOK TROUT,294,2.61,07/13/2006 12:00:00 AM
BLUE L A-5,SUMMIT,BROOK TROUT,305,2.88,07/13/2006 12:00:00 AM
BLUE L DF-1,UINTAH,BROOK TROUT,704,2.88,07/12/2006 12:00:00 AM
BLUE L Z-32,DUCHESNE,BROOK TROUT,996,2.75,07/07/2006 12:00:00 AM
BLUE RIBBON #1,SANPETE,BROOK TROUT,203,3.22,08/07/2006 12:00:00 AM
BLUE RIBBON #2,SANPETE,BROOK TROUT,150,3.22,08/07/2006 12:00:00 AM
BLUE RIBBON #3,SANPETE,BROOK TROUT,98,3.22,08/07/2006 12:00:00 AM
BLUE RIBBON #4,SANPETE,BROOK TROUT,98,3.22,08/07/2006 12:00:00 AM
BOBS HOLE NBS,WAYNE,BROOK TROUT,599,2.88,07/10/2006 12:00:00 AM
BOBS L G-73,SUMMIT,TIGER TROUT,660,3.56,07/14/2006 12:00:00 AM
BONNIE L Z-6,DUCHESNE,BROOK TROUT,600,2.75,07/07/2006 12:00:00 AM
BOOKER L A-35,SUMMIT,BROOK TROUT,396,2.75,07/07/2006 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,550,10,06/06/2006 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,750,10,06/14/2006 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,513,10.36,06/19/2006 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,500,10.77,07/05/2006 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,500,10.77,07/18/2006 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,359,11.37,08/03/2006 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,250,11.37,08/14/2006 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,250,11.37,08/28/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1253,9.24,03/24/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1252,8.61,03/30/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,392,8.61,04/13/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1125,14.36,04/19/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.630000000000001,05/02/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1604,9.81,05/15/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,516,10.14,05/30/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1125,14.36,06/09/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1125,14.36,06/30/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,495,19.64,07/13/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,900,16.09,07/20/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,900,16.09,08/08/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,750,14.36,08/24/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,3375,0.79,09/07/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1591,9.86,11/06/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,BROOK TROUT,294,15.04,12/07/2006 12:00:00 AM
BOUNTIFUL POND,DAVIS,LAKE TROUT,70,24.26,12/07/2006 12:00:00 AM
BOWDEN L U-32,DUCHESNE,BROOK TROUT,452,2.88,07/12/2006 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,7018,3.46,06/27/2006 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,7012,3.74,06/27/2006 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,774,10.67,06/05/2006 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,789,10.32,07/11/2006 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,BROOK TROUT,1650,3.22,08/10/2006 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,783,10.67,06/05/2006 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,779,10.32,07/11/2006 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,BROOK TROUT,1500,3.22,08/10/2006 12:00:00 AM
BOX RES,UTAH,RAINBOW,257,10.96,05/23/2006 12:00:00 AM
BOX RES,UTAH,RAINBOW,250,9.67,06/05/2006 12:00:00 AM
BR-24,SUMMIT,CUTTHROAT,0,1.81,10/09/2006 12:00:00 AM
BR-24,SUMMIT,CUTTHROAT,0,1.44,10/09/2006 12:00:00 AM
BR-34,SUMMIT,TIGER TROUT,240,3.56,07/14/2006 12:00:00 AM
BR-43,SUMMIT,TIGER TROUT,198,3.56,07/14/2006 12:00:00 AM
BR-44,SUMMIT,TIGER TROUT,360,3.56,07/14/2006 12:00:00 AM
BR-50,SUMMIT,BROOK TROUT,600,2.75,07/07/2006 12:00:00 AM
BR-55,SUMMIT,BROOK TROUT,228,2.75,07/07/2006 12:00:00 AM
BRAD'S SECRET,SANPETE,BROOK TROUT,203,3.22,08/07/2006 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,2001,9.81,05/16/2006 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1199,9.75,05/19/2006 12:00:00 AM
BRIDGER L G-20,SUMMIT,BROOK TROUT,2160,2.59,06/19/2006 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1599,9.869999999999999,06/19/2006 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1600,10.77,07/18/2006 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1430,10.77,08/17/2006 12:00:00 AM
BROADHEAD L D-40,WASATCH,BROOK TROUT,900,2.75,07/07/2006 12:00:00 AM
BROOK L A-20,SUMMIT,BROOK TROUT,108,2.75,07/07/2006 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,2059,9.11,04/10/2006 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,1450,9.11,04/10/2006 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,1450,9.11,04/10/2006 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,4508,4.77,04/28/2006 12:00:00 AM
BROUGH RES,UINTAH,BROWN TROUT,1104,4.79,07/05/2006 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,1332,10.14,05/25/2006 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,30000,3.47,07/20/2006 12:00:00 AM
BUD L Z-2,DUCHESNE,GRAYLING ARCTIC,598,1.66,08/02/2006 12:00:00 AM
"BULBERRY L, SOUTH",WAYNE,TIGER TROUT,100,4.04,07/25/2006 12:00:00 AM
"BULBERRY L, SOUTH",WAYNE,CUTTHROAT,360,2.29,10/13/2006 12:00:00 AM
BULLBERRY L#4(NORTH),WAYNE,TIGER TROUT,200,4.04,07/25/2006 12:00:00 AM
BULLOCK RES,UINTAH,RAINBOW,1566,9.11,04/11/2006 12:00:00 AM
BULLOCK RES,UINTAH,MUSKIE TIGER,749,1.96,06/26/2006 12:00:00 AM
BUMMER L GR-22,DAGGETT,BROOK TROUT,300,2.92,07/17/2006 12:00:00 AM
BUMMER L GR-22,DAGGETT,GRAYLING ARCTIC,299,1.66,08/02/2006 12:00:00 AM
BURCH CR,WEBER,RAINBOW,125,9.119999999999999,04/17/2006 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1032,10.67,04/11/2006 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,975,10.24,04/25/2006 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1050,9.99,05/08/2006 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,930,10.4,05/15/2006 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,846,10.4,05/23/2006 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1211,10.65,06/12/2006 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1003,10.52,06/26/2006 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,807,10.029999999999999,07/13/2006 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1503,10.77,07/27/2006 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,648,10.62,08/09/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,506,9.529999999999999,06/15/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,1008,2.59,06/23/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,400,12.13,06/26/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,9.869999999999999,06/27/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,250,12.44,07/06/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,506,10.36,07/14/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10.77,07/21/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,501,12.13,07/27/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10.77,08/02/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,450,10.77,08/10/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10.77,08/15/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,405,11.16,08/21/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,510,11.14,08/28/2006 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,400,11.37,09/11/2006 12:00:00 AM
CABIN L RC-42,DUCHESNE,BROOK TROUT,504,2.75,07/07/2006 12:00:00 AM
CALDER RES,UINTAH,RAINBOW,1748,10.96,05/24/2006 12:00:00 AM
CALDER RES,UINTAH,RAINBOW,14995,2.88,05/29/2006 12:00:00 AM
CAMP KOSTOPAULUS,SALT LAKE,RAINBOW,501,10.28,06/05/2006 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,501,9.26,03/28/2006 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,508,9.11,04/10/2006 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,506,9.98,05/08/2006 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,504,10.96,05/23/2006 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,500,11.37,08/21/2006 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,504,11.6,09/07/2006 12:00:00 AM
CAROL L W-51,SUMMIT,BROOK TROUT,276,2.75,07/07/2006 12:00:00 AM
CART CR,DAGGETT,RAINBOW,499,9.869999999999999,06/28/2006 12:00:00 AM
CART CR,DAGGETT,RAINBOW,500,10.77,07/19/2006 12:00:00 AM
CARTER CR,DAGGETT,RAINBOW,390,9.869999999999999,06/28/2006 12:00:00 AM
CARTER CR,DAGGETT,RAINBOW,390,10.77,07/18/2006 12:00:00 AM
CASPERS POND,CACHE,RAINBOW,361,9.27,05/24/2006 12:00:00 AM
CASPERS POND,CACHE,RAINBOW,359,9.869999999999999,06/26/2006 12:00:00 AM
CASTLE L W-67,SUMMIT,CUTTHROAT,2262,1.53,10/09/2006 12:00:00 AM
CAUSEY RES,WEBER,RAINBOW,1570,9.27,05/23/2006 12:00:00 AM
CAUSEY RES,WEBER,RAINBOW,1696,9.27,05/23/2006 12:00:00 AM
CAUSEY RES,WEBER,SPLAKE,5712,5.41,08/16/2006 12:00:00 AM
