Water name,County,Species,Quantity,Average length,Date stocked
BEAR L,RICH,CUTTHROAT,4900,7.42,04/27/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5288,7.66,04/27/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5288,7.66,04/27/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5288,7.66,04/27/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4900,7.42,04/27/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4900,7.42,04/27/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3500,7.42,04/27/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5040,7.79,04/30/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5040,7.79,04/30/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5198,7.79,04/30/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5040,7.79,04/30/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4019,7.73,05/01/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4823,7.73,05/01/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4823,7.73,05/01/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4662,7.73,05/01/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,46241,2.49,10/02/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,17655,2.99,10/02/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,10213,4.61,12/04/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4377,4.61,12/04/2007 12:00:00 AM
BEAR L,RICH,CUTTHROAT,10943,4.61,12/04/2007 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,300,10,06/01/2007 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,298,10.34,06/27/2007 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,251,10.96,08/16/2007 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,152,10.220000000000001,06/12/2007 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,157,11.06,06/25/2007 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW ALBINO,100,10.77,07/02/2007 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,151,10.36,07/10/2007 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,150,11.28,07/23/2007 12:00:00 AM
BEAVER CR,SUMMIT,BROWN TROUT,342,13.57,10/12/2007 12:00:00 AM
BEAVER DAMS NBS,WAYNE,BROOK TROUT,750,3.47,07/12/2007 12:00:00 AM
BEAVER DAMS NBS,WAYNE,CUTTHROAT,2053,1.49,09/18/2007 12:00:00 AM
BEAVER L A-17,SUMMIT,BROOK TROUT,398,3.22,07/11/2007 12:00:00 AM
BEAVER L BR-10,SUMMIT,RAINBOW,2038,10,06/05/2007 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,7905,4.64,06/07/2007 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,4480,4.64,06/07/2007 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,276,9.57,06/18/2007 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,284,9.48,06/27/2007 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,288,9.44,07/18/2007 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,291,9.85,07/30/2007 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,187,9.19,08/14/2007 12:00:00 AM
BEE TREE,SANPETE,BROOK TROUT,251,3.84,08/07/2007 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,748,9.86,05/21/2007 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,754,9.33,06/05/2007 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,750,9.720000000000001,06/11/2007 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,750,10.02,06/18/2007 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,749,10.97,06/26/2007 12:00:00 AM
BENCHS POND,SANPETE,TIGER TROUT,751,9.210000000000001,07/09/2007 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,750,9.449999999999999,07/25/2007 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,750,9.449999999999999,08/07/2007 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,750,9.720000000000001,08/20/2007 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,750,9.720000000000001,09/04/2007 12:00:00 AM
BERT L GR-62,UINTAH,BROOK TROUT,1373,2.6,07/16/2007 12:00:00 AM
BESS L BTN,GARFIELD,BROOK TROUT,248,3.22,07/12/2007 12:00:00 AM
"BIG HOLLOW, UPPER",GARFIELD,CUTTHROAT,470,1.54,09/21/2007 12:00:00 AM
BIG L,SEVIER,RAINBOW,1760,10.28,05/21/2007 12:00:00 AM
BIG L,SEVIER,RAINBOW,1731,10.4,05/21/2007 12:00:00 AM
BIG L,SEVIER,RAINBOW,1782,10.62,05/21/2007 12:00:00 AM
BIG L,SEVIER,RAINBOW,238,10.44,05/25/2007 12:00:00 AM
BIG L BTS,GARFIELD,BROOK TROUT,203,3.22,07/12/2007 12:00:00 AM
BIG L BTS,GARFIELD,GRAYLING ARCTIC,499,1.5,07/31/2007 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,2095,9.57,04/24/2007 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,2095,9.57,04/24/2007 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,10125,4.52,05/21/2007 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,10125,4.52,05/30/2007 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,44999,2.82,06/01/2007 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,10800,4.52,06/12/2007 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,1040,11.02,07/12/2007 12:00:00 AM
BIRCH CR POND,RICH,RAINBOW,1174,9.81,05/22/2007 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,15216,3.55,07/02/2007 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,15216,3.55,07/02/2007 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,501,10.24,05/21/2007 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,500,10.77,07/02/2007 12:00:00 AM
BLANCHE L,SALT LAKE,BROOK TROUT,1500,3.22,07/11/2007 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1335,10.65,05/08/2007 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1086,10,06/11/2007 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1083,10.34,06/26/2007 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,264,11.98,08/28/2007 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1170,11.57,08/29/2007 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1560,10.71,05/21/2007 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1502,10.34,06/13/2007 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1632,9.960000000000001,06/27/2007 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,TIGER TROUT,4500,4.84,08/21/2007 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1001,11.13,08/28/2007 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1186,10.89,09/14/2007 12:00:00 AM
BLIND L NBS,WAYNE,SPLAKE,767,4.9,07/11/2007 12:00:00 AM
BLIND L NBS,WAYNE,RAINBOW,2996,2.52,07/12/2007 12:00:00 AM
BLIND L NBS,WAYNE,CUTTHROAT,10009,1.49,09/18/2007 12:00:00 AM
BLIND L TLM,WAYNE,BROOK TROUT,208,4.65,07/11/2007 12:00:00 AM
BLUBBER CR,KANE,CUTTHROAT,500,2.46,10/25/2007 12:00:00 AM
BLUE L,SAN JUAN,RAINBOW,630,10.39,07/02/2007 12:00:00 AM
BLUE L,SANPETE,TIGER TROUT,1000,3.84,07/10/2007 12:00:00 AM
BLUE L,SANPETE,GRAYLING ARCTIC,997,1.5,08/01/2007 12:00:00 AM
BLUE L GT,GARFIELD,BROOK TROUT,503,3.22,07/12/2007 12:00:00 AM
BLUE L GT,GARFIELD,GRAYLING ARCTIC,499,1.5,07/31/2007 12:00:00 AM
BLUE RIBBON #1,SANPETE,BROOK TROUT,198,3.84,08/07/2007 12:00:00 AM
BLUE RIBBON #2,SANPETE,BROOK TROUT,150,3.84,08/07/2007 12:00:00 AM
BLUE RIBBON #3,SANPETE,BROOK TROUT,101,3.84,08/07/2007 12:00:00 AM
BLUE RIBBON #4,SANPETE,BROOK TROUT,101,3.84,08/07/2007 12:00:00 AM
BLYTHE L Z-20,DUCHESNE,BROOK TROUT,698,3.22,07/09/2007 12:00:00 AM
BOBS HOLE NBS,WAYNE,BROOK TROUT,600,3.22,07/12/2007 12:00:00 AM
BONNIE L Z-6,DUCHESNE,BROOK TROUT,600,3.47,07/09/2007 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,704,9.86,05/21/2007 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,754,9.33,06/05/2007 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,653,9.720000000000001,06/11/2007 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,700,10.02,06/18/2007 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,704,10.97,06/26/2007 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,700,9.210000000000001,07/09/2007 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,700,9.449999999999999,07/25/2007 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,700,9.449999999999999,08/07/2007 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,699,9.720000000000001,08/20/2007 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,699,9.720000000000001,09/04/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1999,8.869999999999999,03/28/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,2187,7.35,03/30/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW ALBINO,513,9.48,04/03/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1501,8.789999999999999,04/16/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1125,16.440000000000001,05/02/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,3502,8.18,05/02/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1125,14.36,05/18/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,75,14.36,06/01/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,750,14.36,06/12/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1500,10.77,09/18/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,2502,7.93,09/19/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1700,10.77,09/21/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,900,10.77,09/21/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1800,10.77,09/21/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1500,8.52,10/02/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1499,8.08,10/07/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1499,8.08,10/09/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1252,11.86,10/11/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1252,11.86,10/11/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,498,11.86,10/11/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1500,8.52,11/01/2007 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,102,17.46,11/19/2007 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,14019,3.33,07/17/2007 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,1320,11.2,05/10/2007 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,1279,10.5,06/22/2007 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,BROOK TROUT,1634,4.65,07/11/2007 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,1325,10.8,05/14/2007 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,1275,10.58,06/20/2007 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,BROOK TROUT,1634,4.65,07/11/2007 12:00:00 AM
BOX RES,UTAH,RAINBOW,605,9.86,05/22/2007 12:00:00 AM
BOX RES,UTAH,RAINBOW,400,9.33,06/06/2007 12:00:00 AM
BOX RES,UTAH,RAINBOW,599,9.210000000000001,06/21/2007 12:00:00 AM
BOX RES,UTAH,RAINBOW,601,9.33,07/02/2007 12:00:00 AM
BOX RES,UTAH,RAINBOW,399,10.36,07/17/2007 12:00:00 AM
BOX RES,UTAH,RAINBOW,400,9.720000000000001,07/31/2007 12:00:00 AM
BRAD'S SECRET,SANPETE,BROOK TROUT,198,3.84,08/07/2007 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,2009,10.029999999999999,05/18/2007 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1800,10,06/04/2007 12:00:00 AM
BRIDGER L G-20,SUMMIT,BROOK TROUT,2117,2.57,06/04/2007 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1503,10.34,06/26/2007 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1500,11.02,07/11/2007 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1300,10.96,08/14/2007 12:00:00 AM
BRINKLEY L RC-4,DUCHESNE,BROOK TROUT,600,3.22,07/09/2007 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,3927,4.23,05/09/2007 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,1020,9.93,05/09/2007 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,589,9.960000000000001,05/29/2007 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,436,10.34,06/26/2007 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,181,11.28,07/17/2007 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,10125,4.52,06/01/2007 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,10125,4.52,06/01/2007 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,10800,4.52,06/11/2007 12:00:00 AM
BUD L Z-2,DUCHESNE,GRAYLING ARCTIC,506,2.17,08/20/2007 12:00:00 AM
BULLOCK RES,UINTAH,RAINBOW,1562,9.65,05/03/2007 12:00:00 AM
BUNKER CR,IRON,RAINBOW,554,9.289999999999999,06/05/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1782,10.54,04/02/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1176,11.14,04/23/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1018,10.78,05/07/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,982,10.75,05/16/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,977,10.97,05/18/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1024,10.11,06/04/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1023,10.6,06/18/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1003,10.73,07/02/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1003,10.73,07/02/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1004,10.46,07/16/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1016,11.26,07/30/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,979,11.42,08/13/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,979,11.42,08/13/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1003,10.96,08/27/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1001,11.42,09/11/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,657,11.45,09/24/2007 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,1782,9.44,10/23/2007 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,500,10,06/06/2007 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,1001,2.6,06/13/2007 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,390,10.74,06/19/2007 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,10.86,06/19/2007 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,379,11.06,06/25/2007 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,530,3.84,06/28/2007 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,390,10.77,07/02/2007 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,499,10.14,07/09/2007 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW ALBINO,391,11.37,07/16/2007 12:00:00 AM
