Water name,County,Species,Quantity,Average length,Date stocked
BAKER RES,WASHINGTON,BROWN TROUT,1200,7.48,05/08/2002 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,749,10.45,01/07/2002 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,55,11.16,02/12/2002 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,600,11.18,02/12/2002 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,615,11.51,03/06/2002 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,385,11.35,03/20/2002 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,506,10.68,10/22/2002 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,456,10.31,12/20/2002 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,751,10.45,01/07/2002 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,55,11.16,02/12/2002 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,600,11.18,02/12/2002 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,615,11.51,03/06/2002 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,385,11.35,03/20/2002 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,504,10.68,10/22/2002 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,1368,10.31,12/20/2002 12:00:00 AM
BARKER RES NCL,GARFIELD,RAINBOW,1002,9.94,05/28/2002 12:00:00 AM
BARKER RES NCL,GARFIELD,BROOK TROUT,504,2.88,07/08/2002 12:00:00 AM
BARKER RES NCL,GARFIELD,RAINBOW,500,10.43,07/10/2002 12:00:00 AM
"BARKER RES,LOWER NCL",GARFIELD,RAINBOW,501,9.94,05/28/2002 12:00:00 AM
"BARKER RES,LOWER NCL",GARFIELD,BROOK TROUT,252,2.88,07/08/2002 12:00:00 AM
BARNEY L,SEVIER,TIGER TROUT,1323,3.92,07/23/2002 12:00:00 AM
BARNEY L,SEVIER,CUTTHROAT,7063,1.95,10/10/2002 12:00:00 AM
BASTIAN RES,GARFIELD,TIGER TROUT,1524,3.32,06/25/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,8700,5.98,04/16/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,8700,5.98,04/16/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,8700,5.98,04/16/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,9425,5.98,04/16/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,10368,5.98,04/16/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,8700,5.98,04/16/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,9570,5.98,04/16/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,8700,5.98,04/16/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5517,7.41,04/29/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5518,7.41,04/29/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5518,7.41,04/29/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6504,7.01,04/29/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5518,7.41,04/29/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6504,7.01,04/29/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6504,7.01,04/29/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6504,7.02,04/29/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5103,7.33,04/30/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5103,7.33,04/30/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5103,7.33,04/30/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5103,7.33,04/30/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4518,7.64,05/01/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5207,7.28,05/01/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5207,7.28,05/01/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5207,7.28,05/01/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5018,7.37,05/01/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5018,7.37,05/01/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5018,7.37,05/01/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,5018,7.37,05/01/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,3649,7.64,05/09/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4170,7.64,05/09/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4518,7.64,05/09/2002 12:00:00 AM
BEAR L,RICH,CUTTHROAT,4518,7.64,05/09/2002 12:00:00 AM
BEAR L G-7,SUMMIT,BROOK TROUT,2002,2.34,06/28/2002 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,249,9.52,06/12/2002 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,249,9.52,06/27/2002 12:00:00 AM
BEAR SPRINGS P,CARBON,TIGER TROUT,200,3.98,07/29/2002 12:00:00 AM
BEARD L U-74,DUCHESNE,BROOK TROUT,451,2.34,06/27/2002 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,199,9.630000000000001,06/05/2002 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW ALBINO,102,10.210000000000001,06/18/2002 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,201,9.52,06/18/2002 12:00:00 AM
BEAVER L BR-10,SUMMIT,RAINBOW,2002,9.630000000000001,06/04/2002 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,1148,9.09,04/29/2002 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,8451,4.83,07/11/2002 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,556,4.83,07/11/2002 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,497,10.48,07/24/2002 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,1127,10.48,07/24/2002 12:00:00 AM
BEDGROUND L Z-46,DUCHESNE,GRAYLING ARCTIC,300,0.77,07/30/2002 12:00:00 AM
BEE TREE,SANPETE,BROOK TROUT,267,3.04,07/17/2002 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,499,9.08,05/13/2002 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,600,9.27,05/23/2002 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,599,9.61,06/07/2002 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,599,9.49,06/19/2002 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,400,9.380000000000001,07/03/2002 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,400,9.86,07/19/2002 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,250,9.86,08/05/2002 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,273,10.77,08/29/2002 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,1528,10.210000000000001,08/30/2002 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,1229,9.300000000000001,09/05/2002 12:00:00 AM
BERT L GR-62,UINTAH,GRAYLING ARCTIC,370,0.77,07/30/2002 12:00:00 AM
BESS L BTN,GARFIELD,BROOK TROUT,252,2.88,07/08/2002 12:00:00 AM
BETH L A-6,SUMMIT,BROOK TROUT,704,2.54,06/24/2002 12:00:00 AM
BIG COTTONWOOD CR,SALT LAKE,RAINBOW,499,8.9,06/06/2002 12:00:00 AM
BIG COTTONWOOD CR,SALT LAKE,RAINBOW,750,8.9,06/06/2002 12:00:00 AM
BIG COTTONWOOD CR,SALT LAKE,RAINBOW,500,8.470000000000001,06/14/2002 12:00:00 AM
BIG COTTONWOOD CR,SALT LAKE,RAINBOW,749,8.470000000000001,06/14/2002 12:00:00 AM
BIG COTTONWOOD CR,SALT LAKE,RAINBOW,1002,9,06/21/2002 12:00:00 AM
BIG COTTONWOOD CR,SALT LAKE,RAINBOW,1251,9,06/21/2002 12:00:00 AM
BIG COTTONWOOD CR,SALT LAKE,RAINBOW,1001,8.470000000000001,06/28/2002 12:00:00 AM
BIG COTTONWOOD CR,SALT LAKE,RAINBOW,1001,8.470000000000001,06/28/2002 12:00:00 AM
BIG COTTONWOOD CR,SALT LAKE,RAINBOW,750,9,08/01/2002 12:00:00 AM
BIG COTTONWOOD CR,SALT LAKE,RAINBOW,250,9.789999999999999,08/12/2002 12:00:00 AM
BIG CR,RICH,BROWN TROUT,5044,2.96,08/13/2002 12:00:00 AM
"BIG HOLLOW, UPPER",GARFIELD,CUTTHROAT,400,1.99,10/03/2002 12:00:00 AM
BIG L,SEVIER,RAINBOW,2031,9.59,05/16/2002 12:00:00 AM
BIG L BTS,GARFIELD,BROOK TROUT,200,2.88,07/08/2002 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,6697,3.4,06/11/2002 12:00:00 AM
FISH L,SEVIER,RAINBOW,5293,7,05/23/2002 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,42805,3.3,06/11/2002 12:00:00 AM
BIG SLOUGH,BEAVER,BROWN TROUT,2506,3.66,05/21/2002 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,9300,3.98,07/30/2002 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,750,9.630000000000001,05/23/2002 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,750,9.41,07/03/2002 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,500,9.779999999999999,08/02/2002 12:00:00 AM
BLANCHE L,SALT LAKE,BROOK TROUT,1499,2.54,06/25/2002 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1485,11.14,04/10/2002 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1527,10.199999999999999,04/24/2002 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1232,10.9,05/07/2002 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1485,11.16,05/29/2002 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1384,10.97,06/07/2002 12:00:00 AM
BLIND L NBS,WAYNE,RAINBOW,2992,2.25,07/08/2002 12:00:00 AM
BLIND L NBS,WAYNE,CUTTHROAT,5006,1.96,10/11/2002 12:00:00 AM
BLUE L,SAN JUAN,RAINBOW,801,10.37,06/03/2002 12:00:00 AM
BLUE L,SANPETE,TIGER TROUT,1001,3.48,07/08/2002 12:00:00 AM
BLUE L,SANPETE,GRAYLING ARCTIC,997,0.77,07/30/2002 12:00:00 AM
BLUE L DF-1,UINTAH,BROOK TROUT,707,2.34,06/27/2002 12:00:00 AM
BLUE L GT,GARFIELD,BROOK TROUT,504,2.88,07/08/2002 12:00:00 AM
BLUE RIBBON #1,SANPETE,BROOK TROUT,356,3.04,07/17/2002 12:00:00 AM
BLUE RIBBON #2,SANPETE,BROOK TROUT,178,3.04,07/17/2002 12:00:00 AM
BLUE RIBBON #3,SANPETE,BROOK TROUT,178,3.04,07/17/2002 12:00:00 AM
BLUE RIBBON #4,SANPETE,BROOK TROUT,178,3.04,07/17/2002 12:00:00 AM
BOB BISHOP CYN CR,CARBON,CUTTHROAT,31,7.07,11/01/2002 12:00:00 AM
BOBS HOLE NBS,WAYNE,BROOK TROUT,599,2.88,07/08/2002 12:00:00 AM
BONNIE L Z-6,DUCHESNE,BROOK TROUT,612,2.54,06/24/2002 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,499,9.08,05/13/2002 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,600,9.27,05/23/2002 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,602,9.61,06/07/2002 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,599,9.49,06/19/2002 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,403,9.380000000000001,07/03/2002 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,400,9.86,07/19/2002 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,250,9.86,08/05/2002 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,1349,10.77,08/29/2002 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,151,9.300000000000001,09/05/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW ALBINO,499,9.699999999999999,03/25/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.529999999999999,04/05/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,217,17.46,04/18/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,213,17.100000000000001,04/18/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,0,9.529999999999999,04/22/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.529999999999999,04/22/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,134,17.100000000000001,05/29/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,134,17.100000000000001,05/29/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,134,17.100000000000001,05/29/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,134,17.100000000000001,05/29/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,134,17.100000000000001,05/29/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,134,17.100000000000001,05/29/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,400,17.100000000000001,06/12/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,400,17.100000000000001,06/12/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,400,17.100000000000001,06/12/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,400,17.100000000000001,06/12/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/02/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/02/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/02/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/02/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/02/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/02/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/16/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/30/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/30/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/30/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/30/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/30/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/30/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/30/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,07/30/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,09/11/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,09/11/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,09/11/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,09/11/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,09/11/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,09/11/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,09/11/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,250,17.100000000000001,09/11/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,165,19.64,09/17/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,165,19.64,09/17/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,165,19.64,09/17/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,165,19.64,09/17/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,165,19.64,09/17/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,165,19.64,09/17/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,165,19.64,09/17/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,165,19.64,09/17/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,165,19.64,09/17/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,165,19.64,09/17/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.300000000000001,10/10/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.300000000000001,10/21/2002 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,2000,9.300000000000001,10/29/2002 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,5950,6.65,04/25/2002 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,5166,6.97,04/25/2002 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,2952,6.97,04/26/2002 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,2000,9.17,05/15/2002 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,2001,9.789999999999999,05/13/2002 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,BROOK TROUT,3000,2.94,07/29/2002 12:00:00 AM
BOX RES,UTAH,RAINBOW,750,9,05/20/2002 12:00:00 AM
BOX RES,UTAH,RAINBOW,750,9,06/03/2002 12:00:00 AM
BOX RES,UTAH,RAINBOW,749,8.470000000000001,06/17/2002 12:00:00 AM
BOX RES,UTAH,RAINBOW,750,9,07/01/2002 12:00:00 AM
BRAD'S SECRET,SANPETE,BROOK TROUT,178,3.04,07/17/2002 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,2212,9.36,05/16/2002 12:00:00 AM
BRIDGER L G-20,SUMMIT,BROOK TROUT,2112,2.35,06/13/2002 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1798,9.52,06/13/2002 12:00:00 AM
BRIDGER L G-20,SUMMIT,BROOK TROUT,2100,2.34,06/28/2002 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1925,9.69,07/17/2002 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1925,9.69,08/06/2002 12:00:00 AM
BRIDGER L G-20,SUMMIT,BROOK TROUT,4231,5.7,08/23/2002 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,665,9.81,08/27/2002 12:00:00 AM
BRINKLEY L RC-4,DUCHESNE,BROOK TROUT,612,2.54,06/24/2002 12:00:00 AM
BROOK L A-20,SUMMIT,BROOK TROUT,107,2.54,06/24/2002 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,2006,9.460000000000001,04/02/2002 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,2006,9.460000000000001,04/02/2002 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,2006,9.460000000000001,04/03/2002 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,2006,9.460000000000001,04/03/2002 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,2006,9.460000000000001,04/04/2002 12:00:00 AM
BROUGH RES,UINTAH,BROWN TROUT,3301,7.43,05/02/2002 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,2667,8.949999999999999,05/21/2002 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,1334,9.58,06/21/2002 12:00:00 AM
BROWNE L,DAGGETT,BROOK TROUT,16021,2.86,07/23/2002 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,31500,3.33,06/11/2002 12:00:00 AM
BUCKEYE L A-3,SUMMIT,BROOK TROUT,566,2.54,06/24/2002 12:00:00 AM
BUD L Z-2,DUCHESNE,GRAYLING ARCTIC,599,0.77,07/30/2002 12:00:00 AM
BULLOCK RES,UINTAH,RAINBOW,672,8.949999999999999,05/14/2002 12:00:00 AM
BULLOCK RES,UINTAH,RAINBOW,1328,9.58,06/20/2002 12:00:00 AM
BULLOCK RES,UINTAH,MUSKIE TIGER,794,3.98,07/02/2002 12:00:00 AM
BULLOCK RES,UINTAH,RAINBOW,12065,5.09,07/16/2002 12:00:00 AM
BURCH CR,WEBER,RAINBOW,251,9.57,05/10/2002 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW ALBINO,111,22.83,03/25/2002 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,396,17.329999999999998,03/25/2002 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW ALBINO,111,22.83,03/25/2002 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW ALBINO,111,22.83,03/25/2002 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW ALBINO,1000,9.699999999999999,03/26/2002 12:00:00 AM
