Water name,County,Species,Quantity,Average length,Date stocked
BAKER RES,WASHINGTON,RAINBOW ALBINO,2425,6.37,02/05/2012 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,1755,9.43,03/15/2012 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,1755,9.43,03/15/2012 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,1755,9.43,03/15/2012 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,1755,9.43,03/15/2012 12:00:00 AM
BAKER RES,WASHINGTON,BROWN TROUT,3119,2.69,04/19/2012 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,302,14.06,11/19/2012 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,180,17.329999999999998,11/19/2012 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,248,14.06,11/19/2012 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,216,17.329999999999998,11/19/2012 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,312,17.329999999999998,11/19/2012 12:00:00 AM
BAKER RES,WASHINGTON,RAINBOW,312,17.329999999999998,11/19/2012 12:00:00 AM
LOGAN R,CACHE,RAINBOW,728,10,07/23/2012 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,936,9.210000000000001,04/03/2012 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,1333,9.630000000000001,10/02/2012 12:00:00 AM
BAKER SP,BOX ELDER,RAINBOW,1400,9.630000000000001,10/31/2012 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,935,9.210000000000001,04/03/2012 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,1339,9.630000000000001,10/02/2012 12:00:00 AM
BAR M SP,BOX ELDER,RAINBOW,1400,9.630000000000001,10/31/2012 12:00:00 AM
BARKER RES NCL,GARFIELD,RAINBOW,749,10.34,06/06/2012 12:00:00 AM
BARKER RES NCL,GARFIELD,RAINBOW,752,10.43,06/20/2012 12:00:00 AM
BARKER RES NCL,GARFIELD,BROOK TROUT,496,2.65,07/13/2012 12:00:00 AM
"BARKER RES,LOWER NCL",GARFIELD,RAINBOW,246,10.34,06/06/2012 12:00:00 AM
"BARKER RES,LOWER NCL",GARFIELD,RAINBOW,257,10.43,06/20/2012 12:00:00 AM
"BARKER RES,LOWER NCL",GARFIELD,BROOK TROUT,228,2.65,07/13/2012 12:00:00 AM
BARNEY L,SEVIER,CUTTHROAT,1656,7.11,05/29/2012 12:00:00 AM
BARNEY L,SEVIER,TIGER TROUT,506,5.09,08/09/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,31109,7.52,04/16/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6270,7.55,04/16/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,23253,7.57,04/17/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,14420,7.4,04/17/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,20430,7.47,04/18/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,18070,7.42,04/18/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,8306,7.48,04/19/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,25222,7.48,04/19/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,12939,7.47,04/19/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,16182,8,04/30/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,16824,8,04/30/2012 12:00:00 AM
BEAR L,RICH,CUTTHROAT,59334,4.38,11/26/2012 12:00:00 AM
BEAR L G-7,SUMMIT,BROOK TROUT,1996,2.3,07/10/2012 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,299,9.57,06/11/2012 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,300,9.69,06/26/2012 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,300,10,07/10/2012 12:00:00 AM
BEARD L U-74,DUCHESNE,BROOK TROUT,456,2.3,07/09/2012 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,202,9.630000000000001,05/24/2012 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,200,9.57,06/11/2012 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,201,9.69,06/26/2012 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,200,10,07/10/2012 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,100,10,07/25/2012 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,101,10.11,08/09/2012 12:00:00 AM
BEAVER DAMS NBS,WAYNE,BROOK TROUT,752,2.41,07/06/2012 12:00:00 AM
BEAVER DAMS NBS,WAYNE,CUTTHROAT,2266,2.4,09/18/2012 12:00:00 AM
BEAVER L A-17,SUMMIT,BROOK TROUT,260,2.3,06/25/2012 12:00:00 AM
BEAVER L BR-10,SUMMIT,RAINBOW,2017,9.630000000000001,05/23/2012 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,5017,2.69,04/19/2012 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,1001,10.42,05/01/2012 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,359,10.42,05/01/2012 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,380,10.64,05/07/2012 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,600,10.16,05/07/2012 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,4636,3.46,05/22/2012 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,8065,3.46,05/22/2012 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,362,10.35,06/13/2012 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,999,10.85,06/25/2012 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,370,10.85,06/25/2012 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,361,10.7,07/17/2012 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,348,11.09,08/06/2012 12:00:00 AM
BECKY L WR-77,DUCHESNE,BROOK TROUT,326,2.3,07/09/2012 12:00:00 AM
BEE TREE,SANPETE,BROOK TROUT,250,3.73,08/07/2012 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,504,10.18,05/21/2012 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,501,9.039999999999999,05/31/2012 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,499,9.14,06/06/2012 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,501,9.039999999999999,06/19/2012 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,1000,9.61,07/02/2012 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,506,10.119999999999999,07/27/2012 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,500,10.35,08/07/2012 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,501,10.72,08/22/2012 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,504,9.83,09/07/2012 12:00:00 AM
BESS L BTN,GARFIELD,BROOK TROUT,249,2.47,07/06/2012 12:00:00 AM
"BIG HOLLOW, UPPER",GARFIELD,CUTTHROAT,434,2.36,09/13/2012 12:00:00 AM
BIG L,SEVIER,RAINBOW,1874,10.19,05/09/2012 12:00:00 AM
BIG L,SEVIER,RAINBOW,3128,10.5,05/10/2012 12:00:00 AM
BIG L BTS,GARFIELD,BROOK TROUT,200,2.47,07/06/2012 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,5120,7.31,02/03/2012 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,5120,7.31,02/03/2012 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,252,9.550000000000001,05/23/2012 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,1210,9.550000000000001,05/29/2012 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,2310,9.33,06/04/2012 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,1209,9.869999999999999,07/03/2012 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,1250,10.77,08/23/2012 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,6015,5.67,10/09/2012 12:00:00 AM
BIRCH CR RES,RICH,RAINBOW,20016,4.11,04/30/2012 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,30003,3.01,06/12/2012 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,501,9.41,05/22/2012 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,501,9.869999999999999,07/11/2012 12:00:00 AM
BLANCHE L,SALT LAKE,BROOK TROUT,1500,2.36,07/12/2012 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1831,10.07,05/15/2012 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1172,10.35,06/13/2012 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1600,9.75,09/20/2012 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1853,10.07,05/15/2012 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1651,10.35,06/13/2012 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,TIGER TROUT,4500,4.32,07/26/2012 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW ALBINO,1000,11.54,07/26/2012 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,2000,9.75,09/20/2012 12:00:00 AM
BLIND L NBS,WAYNE,RAINBOW,4989,3.2,07/06/2012 12:00:00 AM
BLIND L NBS,WAYNE,SPLAKE,805,3.41,07/06/2012 12:00:00 AM
BLIND L NBS,WAYNE,CUTTHROAT,10918,2.4,09/18/2012 12:00:00 AM
BLUE L,SAN JUAN,RAINBOW,707,10.220000000000001,06/06/2012 12:00:00 AM
BLUE L,SAN JUAN,RAINBOW,293,10.91,07/03/2012 12:00:00 AM
BLUE L DF-1,UINTAH,BROOK TROUT,694,2.3,07/09/2012 12:00:00 AM
BLUE L GT,GARFIELD,BROOK TROUT,494,2.63,07/13/2012 12:00:00 AM
BLUE RIBBON #1,SANPETE,BROOK TROUT,200,3.73,08/07/2012 12:00:00 AM
BLUE RIBBON #2,SANPETE,BROOK TROUT,150,3.73,08/07/2012 12:00:00 AM
BLUE RIBBON #3,SANPETE,BROOK TROUT,100,3.73,08/07/2012 12:00:00 AM
BLUE RIBBON #4,SANPETE,BROOK TROUT,100,3.73,08/07/2012 12:00:00 AM
BLUEBELL L X-110,DUCHESNE,BROOK TROUT,3298,2.3,07/10/2012 12:00:00 AM
BOBS HOLE NBS,WAYNE,BROOK TROUT,603,2.63,07/13/2012 12:00:00 AM
BOBS L G-73,SUMMIT,TIGER TROUT,1319,3.16,07/04/2012 12:00:00 AM
BONNIE L Z-6,DUCHESNE,BROOK TROUT,564,2.3,06/25/2012 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,504,10.18,05/21/2012 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,501,9.039999999999999,05/31/2012 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,499,9.14,06/06/2012 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,501,9.039999999999999,06/19/2012 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,1000,9.61,07/02/2012 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,506,10.119999999999999,07/27/2012 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,500,10.35,08/07/2012 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,501,10.72,08/22/2012 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,504,9.83,09/07/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.74,02/25/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,76,18.91,03/05/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW ALBINO,332,14.58,03/05/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.74,03/05/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.74,03/19/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1001,9.800000000000001,04/02/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1001,9.98,04/17/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1001,10,05/01/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1150,14.26,05/03/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,999,9.86,05/14/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1020,14.84,05/24/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1000,9.91,05/30/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,1040,14.74,06/14/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,08/16/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,08/30/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,BULLHEAD CHANNEL CAT,670,17.07,09/06/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,2001,9.52,09/11/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,2001,9.41,09/13/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1998,9.14,10/02/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1401,9.08,10/15/2012 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,560,7.64,11/06/2012 12:00:00 AM
BOURBON L BR-1,SUMMIT,BROOK TROUT,195,2.3,06/25/2012 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,14294,3.19,07/04/2012 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,732,10.14,05/31/2012 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,720,10.43,07/02/2012 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,BROOK TROUT,1507,2.63,07/16/2012 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,732,10.14,05/31/2012 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,730,10.43,07/02/2012 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,BROOK TROUT,1507,2.63,07/16/2012 12:00:00 AM
BOX RES,UTAH,RAINBOW,640,9.42,05/17/2012 12:00:00 AM
BOX RES,UTAH,RAINBOW,641,8.67,05/24/2012 12:00:00 AM
BOX RES,UTAH,RAINBOW,499,9.77,06/18/2012 12:00:00 AM
BOX RES,UTAH,RAINBOW,821,10.029999999999999,06/27/2012 12:00:00 AM
BR-24,SUMMIT,CUTTHROAT,498,2.2,09/24/2012 12:00:00 AM
BR-34,SUMMIT,CUTTHROAT,500,2.2,09/24/2012 12:00:00 AM
BR-43,SUMMIT,TIGER TROUT,206,3.16,07/04/2012 12:00:00 AM
BR-44,SUMMIT,TIGER TROUT,351,3.16,07/04/2012 12:00:00 AM
BR-50,SUMMIT,BROOK TROUT,608,2.3,06/25/2012 12:00:00 AM
BRAD'S SECRET,SANPETE,BROOK TROUT,100,3.73,08/07/2012 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1999,9.369999999999999,05/22/2012 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1625,10,06/05/2012 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1499,9.69,06/26/2012 12:00:00 AM
BRIDGER L G-20,SUMMIT,BROOK TROUT,2400,2.36,07/12/2012 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1500,10,07/18/2012 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1375,10.11,08/08/2012 12:00:00 AM
BROADHEAD L D-40,WASATCH,BROOK TROUT,890,2.3,06/25/2012 12:00:00 AM
BROOK L A-20,SUMMIT,BROOK TROUT,109,2.3,06/25/2012 12:00:00 AM
BROUGH RES,UINTAH,BROWN TROUT,815,3.23,05/14/2012 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,420,9.550000000000001,05/21/2012 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,624,9.789999999999999,07/05/2012 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,576,10.77,07/16/2012 12:00:00 AM
BROWNE L,DAGGETT,RAINBOW,4725,5.71,08/08/2012 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,35520,2.57,05/31/2012 12:00:00 AM
BUCKEYE L A-3,SUMMIT,BROOK TROUT,493,2.68,08/06/2012 12:00:00 AM
BUD L Z-2,DUCHESNE,BROOK TROUT,608,2.3,06/25/2012 12:00:00 AM
BULLOCK RES,UINTAH,MUSKIE TIGER,34,2.53,04/19/2012 12:00:00 AM
BULLOCK RES,UINTAH,RAINBOW,1680,9.630000000000001,11/07/2012 12:00:00 AM
BURCH CR,WEBER,RAINBOW,102,9.210000000000001,05/08/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,800,10.77,05/02/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,801,9.91,05/09/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,802,9.86,05/15/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,801,9.91,05/23/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,798,9.91,06/01/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,798,9.91,06/04/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,801,9.98,06/13/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,801,9.91,06/17/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,800,9.61,07/03/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,800,9.210000000000001,07/11/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,800,9.210000000000001,07/18/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,800,8.34,07/26/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,802,8.94,07/31/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,798,8.94,08/06/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,800,9.220000000000001,08/22/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,800,9.220000000000001,08/27/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,800,8.84,09/04/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,479,9.52,09/18/2012 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,800,10.82,10/01/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,10.99,06/02/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10,06/06/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,10.8,06/11/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,399,9.57,06/11/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,9.75,06/20/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,521,2.3,06/25/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,9.69,06/27/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10,07/02/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,11.19,07/11/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,600,10,07/16/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,10.99,07/18/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10,07/23/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,10.99,07/26/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10,07/31/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,2493,2.67,08/06/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,301,10.28,08/06/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,101,11.64,08/07/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,99,11.64,08/07/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,299,10.17,08/13/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,600,11.64,08/20/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,308,10.11,08/21/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,301,11.64,08/27/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,11.64,09/07/2012 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,101,11.89,09/13/2012 12:00:00 AM
CALDER RES,UINTAH,RAINBOW,1855,2.87,07/20/2012 12:00:00 AM
CAMP KOSTOPAULUS,SALT LAKE,RAINBOW,439,9.91,05/08/2012 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,240,13.78,02/22/2012 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,300,9.630000000000001,02/27/2012 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,349,9.800000000000001,03/27/2012 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,348,9.98,04/16/2012 12:00:00 AM
CANYON VIEW PARK PD,UTAH,RAINBOW,350,10.119999999999999,04/24/2012 12:00:00 AM
