Water name,County,Species,Quantity,Average length,Date stocked
BARTHOLOMEW PARK POND,UTAH,RAINBOW,701,9.83,03/10/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,501,9.84,03/24/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,499,9.74,04/13/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,501,9.41,04/26/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,499,9.699999999999999,05/11/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,501,9.73,05/24/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,501,9.41,06/07/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,501,9.300000000000001,06/21/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,501,9.39,07/06/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,500,9.119999999999999,07/18/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,500,9.119999999999999,08/01/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,500,9.119999999999999,08/15/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,500,9.119999999999999,08/22/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,499,8.800000000000001,09/06/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,503,11.51,09/15/2016 12:00:00 AM
BARTHOLOMEW PARK POND,UTAH,RAINBOW,200,9.52,09/21/2016 12:00:00 AM
BASTIAN RES,GARFIELD,TIGER TROUT,1498,3.55,06/29/2016 12:00:00 AM
BEAR L,RICH,CUTTHROAT,17782,8.17,05/04/2016 12:00:00 AM
BEAR L,RICH,CUTTHROAT,8891,8.17,05/04/2016 12:00:00 AM
BEAR L,RICH,CUTTHROAT,6669,8.17,05/05/2016 12:00:00 AM
BEAR L,RICH,CUTTHROAT,39162,7.77,05/09/2016 12:00:00 AM
BEAR L,RICH,CUTTHROAT,39650,7.77,05/10/2016 12:00:00 AM
BEAR L,RICH,CUTTHROAT,40809,7.77,05/11/2016 12:00:00 AM
BEAR L,RICH,CUTTHROAT,27023,7.77,05/12/2016 12:00:00 AM
BEAR L,RICH,CUTTHROAT,30258,3.27,11/02/2016 12:00:00 AM
BEAR L,RICH,CUTTHROAT,9995,3.9,11/03/2016 12:00:00 AM
BEAR L G-7,SUMMIT,BROOK TROUT,2048,2.34,07/26/2016 12:00:00 AM
BEAR R,SUMMIT,RAINBOW,150,11.37,07/06/2016 12:00:00 AM
BEAR R,SUMMIT,RAINBOW,99,10.86,07/19/2016 12:00:00 AM
BEAR R,SUMMIT,RAINBOW,149,10.74,07/28/2016 12:00:00 AM
BEAR R,SUMMIT,RAINBOW,100,10.74,08/02/2016 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,400,11.16,06/20/2016 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,400,11.37,07/06/2016 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,400,10.86,07/19/2016 12:00:00 AM
"BEAR R, E FK",SUMMIT,RAINBOW,301,10.74,08/02/2016 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,200,11.16,06/20/2016 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,200,10.28,06/28/2016 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,200,11.86,07/05/2016 12:00:00 AM
BEAVER CR,SUMMIT,RAINBOW,201,10.86,07/18/2016 12:00:00 AM
BEAVER L A-17,SUMMIT,BROOK TROUT,271,2.16,06/28/2016 12:00:00 AM
BEAVER L BR-10,SUMMIT,RAINBOW,1800,10.6,06/14/2016 12:00:00 AM
BEAVER L BR-10,SUMMIT,RAINBOW,200,11.86,07/05/2016 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,9660,3.35,03/15/2016 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,1004,8.69,04/25/2016 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,10055,3.36,04/25/2016 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,475,9.09,05/09/2016 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,452,10.46,06/22/2016 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,4579,5.01,06/22/2016 12:00:00 AM
BEAVER R,BEAVER,BROWN TROUT,8168,5.33,06/28/2016 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,999,10.039999999999999,07/07/2016 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,446,10.1,07/11/2016 12:00:00 AM
BEAVER R,BEAVER,RAINBOW,422,10.37,08/01/2016 12:00:00 AM
BEE TREE,SANPETE,BROOK TROUT,254,3.34,08/09/2016 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,1008,10.18,05/24/2016 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,1008,10.18,06/06/2016 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,506,10.32,06/15/2016 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,500,10.81,06/29/2016 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,500,10.81,07/18/2016 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,504,11,07/28/2016 12:00:00 AM
BENCHS POND,SANPETE,RAINBOW,504,11.2,08/08/2016 12:00:00 AM
BENNION L GR-134,SUMMIT,BROOK TROUT,808,2.44,07/26/2016 12:00:00 AM
BESS L BTN,GARFIELD,BROOK TROUT,300,2.27,06/27/2016 12:00:00 AM
BIG BEAR CR,SANPETE,CUTTHROAT,4998,2.13,10/18/2016 12:00:00 AM
BIG ELK RES A-18,SUMMIT,TIGER TROUT,2002,3.55,06/29/2016 12:00:00 AM
"BIG HOLLOW, UPPER",GARFIELD,CUTTHROAT,422,7.04,06/13/2016 12:00:00 AM
BIG L,SEVIER,RAINBOW,1582,10.07,05/26/2016 12:00:00 AM
BIG L,SEVIER,RAINBOW,1130,10.07,05/26/2016 12:00:00 AM
BIG L BTS,GARFIELD,BROOK TROUT,236,2.27,06/27/2016 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,5450,5.89,03/22/2016 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,WALLEYE,500986,0.28,04/01/2016 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,WALLEYE,406403,0.28,04/13/2016 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,WALLEYE,2428970,0.28,04/14/2016 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,WALLEYE,1247927,0.28,04/15/2016 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,WALLEYE,1517696,0.28,04/20/2016 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,4720,7.93,05/17/2016 12:00:00 AM
BIG SANDWASH RES,DUCHESNE,RAINBOW,4227,8,05/18/2016 12:00:00 AM
BIG SPRINGS POND,UTAH,CHUB,5000,1.63,06/20/2016 12:00:00 AM
BIRCH CR RES,RICH,TIGER TROUT,29928,2.99,05/24/2016 12:00:00 AM
BITTER CR,UINTAH,CUTTHROAT,2002,2.22,10/20/2016 12:00:00 AM
BLACKSMITH FK,CACHE,RAINBOW,902,7.92,05/23/2016 12:00:00 AM
BLANCHE L,SALT LAKE,BROOK TROUT,1022,2.67,08/08/2016 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1568,8.19,03/29/2016 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1426,9.050000000000001,05/16/2016 12:00:00 AM
BLANDING RES NO 3,SAN JUAN,RAINBOW,1597,10.08,09/27/2016 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,2090,8.19,03/29/2016 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1411,9.050000000000001,05/16/2016 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,TIGER TROUT,4500,5.1,08/22/2016 12:00:00 AM
BLANDING RES NO 4,SAN JUAN,RAINBOW,1997,10.08,09/27/2016 12:00:00 AM
BLIND L NBS,WAYNE,RAINBOW,4997,2.76,06/27/2016 12:00:00 AM
BLIND L NBS,WAYNE,SPLAKE,747,3.13,06/27/2016 12:00:00 AM
BLIND L NBS,WAYNE,CUTTHROAT,10000,1.79,09/19/2016 12:00:00 AM
BLUE L,SAN JUAN,RAINBOW,503,10.46,06/23/2016 12:00:00 AM
BLUE L,SANPETE,TIGER TROUT,497,3.55,06/29/2016 12:00:00 AM
BLUE L,SAN JUAN,RAINBOW,502,10.1,07/12/2016 12:00:00 AM
BLUE L Z-32,DUCHESNE,TIGER TROUT,1399,3.62,07/14/2016 12:00:00 AM
BLUE RIBBON #1,SANPETE,BROOK TROUT,161,3.34,08/09/2016 12:00:00 AM
BLUE RIBBON #2,SANPETE,BROOK TROUT,154,3.34,08/09/2016 12:00:00 AM
BLUE RIBBON #3,SANPETE,BROOK TROUT,107,3.34,08/09/2016 12:00:00 AM
BLUE RIBBON #4,SANPETE,BROOK TROUT,107,3.34,08/09/2016 12:00:00 AM
BOBS HOLE NBS,WAYNE,BROOK TROUT,258,2.13,06/27/2016 12:00:00 AM
BOBS HOLE NBS,WAYNE,TIGER TROUT,49,3.55,06/27/2016 12:00:00 AM
BOBS L G-73,SUMMIT,TIGER TROUT,495,3.62,07/14/2016 12:00:00 AM
BONNIE L Z-6,DUCHESNE,BROOK TROUT,601,2.16,06/28/2016 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,1008,10.18,05/24/2016 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,1008,10.18,06/06/2016 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,506,10.32,06/15/2016 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,500,10.81,06/29/2016 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,500,10.81,07/19/2016 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,504,11,07/28/2016 12:00:00 AM
BOULGER POND,SANPETE,RAINBOW,504,11.2,08/08/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,2000,9.800000000000001,02/29/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1002,9.789999999999999,03/07/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1001,9.84,03/14/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1999,9.84,03/28/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1501,9.74,04/11/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,401,19.62,04/14/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,402,19.54,04/14/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1001,9.41,04/25/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1001,9.699999999999999,05/09/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,998,9.73,05/19/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,CHANNEL CATFISH,900,14.94,05/26/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,CHANNEL CATFISH,1000,13.57,06/09/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,WIPER,721,7.69,07/25/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,2001,9.14,08/09/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,CHANNEL CATFISH,1150,13.57,08/18/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,CHANNEL CATFISH,1100,13.57,09/01/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1001,9.52,09/20/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,999,9.24,10/03/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,1899,9.41,10/19/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,999,9.41,11/01/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,BROWN TROUT,544,12.25,11/14/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,BROWN TROUT,544,12.25,11/14/2016 12:00:00 AM
BOUNTIFUL POND,DAVIS,RAINBOW,2000,9.630000000000001,11/15/2016 12:00:00 AM
BOURBON L BR-1,SUMMIT,BROOK TROUT,241,2.44,07/26/2016 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,TIGER TROUT,5544,3.24,04/25/2016 12:00:00 AM
"BOWNS RES, LOWER",GARFIELD,RAINBOW,14060,3.89,05/10/2016 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,RAINBOW,1995,9.15,05/18/2016 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,TIGER TROUT,810,3.89,06/16/2016 12:00:00 AM
"BOX CR RES, LOWER",PIUTE,BROOK TROUT,801,2.13,06/27/2016 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,RAINBOW,1995,9.15,05/18/2016 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,TIGER TROUT,810,3.89,06/16/2016 12:00:00 AM
"BOX CR RES, UPPER",PIUTE,BROOK TROUT,801,2.13,06/27/2016 12:00:00 AM
BOX RES,UTAH,RAINBOW,1003,10.18,06/07/2016 12:00:00 AM
BOX RES,UTAH,RAINBOW,506,10.32,06/20/2016 12:00:00 AM
BOX RES,UTAH,RAINBOW,506,10.32,06/27/2016 12:00:00 AM
BOX RES,UTAH,RAINBOW,200,10.81,07/21/2016 12:00:00 AM
BR- 2,SUMMIT,BROOK TROUT,138,2.44,07/26/2016 12:00:00 AM
BR-34,SUMMIT,TIGER TROUT,238,3.55,06/29/2016 12:00:00 AM
BR-43,SUMMIT,TIGER TROUT,198,3.62,07/14/2016 12:00:00 AM
BRAD'S SECRET,SANPETE,BROOK TROUT,107,3.34,08/09/2016 12:00:00 AM
BRIAN HEAD POND,IRON,TIGER TROUT,998,9.220000000000001,06/08/2016 12:00:00 AM
BRIAN HEAD POND,IRON,RAINBOW,1143,9.880000000000001,06/15/2016 12:00:00 AM
BRIAN HEAD POND,IRON,RAINBOW,1966,9.94,07/11/2016 12:00:00 AM
BRIAN HEAD POND,IRON,RAINBOW,896,10.37,08/01/2016 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1999,10.6,06/07/2016 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1500,11.16,06/23/2016 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1200,11.86,07/04/2016 12:00:00 AM
BRIDGER L G-20,SUMMIT,BROOK TROUT,1931,2.45,07/06/2016 12:00:00 AM
BRIDGER L G-20,SUMMIT,BROOK TROUT,202,2.53,07/06/2016 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1650,10.63,07/27/2016 12:00:00 AM
BRIDGER L G-20,SUMMIT,RAINBOW,1649,10.74,08/08/2016 12:00:00 AM
BROOK L A-20,SUMMIT,BROOK TROUT,101,2.16,06/28/2016 12:00:00 AM
BROUGH RES,UINTAH,BROWN TROUT,797,3.02,05/12/2016 12:00:00 AM
BROUGH RES,UINTAH,RAINBOW,5586,7.81,10/26/2016 12:00:00 AM
BROUGH RES,UINTAH,BROWN TROUT,871,12.28,12/07/2016 12:00:00 AM
BROWN DUCK L X-31,DUCHESNE,CUTTHROAT,2724,1.47,09/20/2016 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,TIGER TROUT,9956,2.87,05/20/2016 12:00:00 AM
BROWNS DRAW RES,DUCHESNE,RAINBOW,20022,2.07,05/20/2016 12:00:00 AM
BRUSH CR,UINTAH,CUTTHROAT,2145,5.57,07/11/2016 12:00:00 AM
BUD L Z-2,DUCHESNE,BROOK TROUT,559,2.16,06/28/2016 12:00:00 AM
"BULBERRY L, SOUTH",WAYNE,TIGER TROUT,102,3.58,05/25/2016 12:00:00 AM
"BULBERRY L, SOUTH",WAYNE,BROOK TROUT,52,2.13,06/27/2016 12:00:00 AM
BULLBERRY L#4(NORTH),WAYNE,TIGER TROUT,51,3.58,05/25/2016 12:00:00 AM
BULLOCK RES,UINTAH,MUSKIE TIGER,1500,1.61,04/26/2016 12:00:00 AM
BULLOCK RES,UINTAH,BROWN TROUT,2016,3.02,05/12/2016 12:00:00 AM
BULLOCK RES,UINTAH,WIPER,5406,1.54,07/06/2016 12:00:00 AM
BUMMER L GR-22,DAGGETT,BROOK TROUT,327,2.44,07/26/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,998,9.800000000000001,02/24/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.779999999999999,03/15/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,701,9.41,04/26/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,699,9.699999999999999,05/03/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,699,9.699999999999999,05/12/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.710000000000001,05/18/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,699,9.73,05/24/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,701,9.41,06/02/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.300000000000001,06/13/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.300000000000001,06/21/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.300000000000001,06/28/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.39,07/05/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.39,07/12/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.119999999999999,07/18/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.119999999999999,07/26/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,701,9.119999999999999,08/01/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.119999999999999,08/15/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,700,9.119999999999999,08/22/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,705,11.51,09/07/2016 12:00:00 AM
BURRASTON PONDS,JUAB,RAINBOW,399,11.78,09/26/2016 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,400,11.16,06/20/2016 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,201,9.220000000000001,06/21/2016 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,400,10.28,06/28/2016 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,204,9.23,06/29/2016 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,BROOK TROUT,530,2.45,07/06/2016 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,400,11.37,07/06/2016 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,203,9.869999999999999,07/07/2016 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,400,10.86,07/12/2016 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,TIGER TROUT,200,9.869999999999999,07/12/2016 12:00:00 AM
BUTTERFLY L Z-1,DUCHESNE,RAINBOW,300,10.86,07/19/2016 12:00:00 AM
