MILL MEADOW RES,SEVIER,RAINBOW,5018,5.91,06/13/2003
MILL MEADOW RES,SEVIER,RAINBOW,5013,6.38,06/13/2003
MILL MEADOW RES,SEVIER,SPLAKE,2027,5.43,07/04/2003
MILLER L BTN,WAYNE,RAINBOW,750,9.91,06/09/2003
MILLERS FLAT RES,SANPETE,RAINBOW,1001,10.02,06/03/2003
MILLERS FLAT RES,SANPETE,RAINBOW,1000,8.55,07/18/2003
MILLSITE RES,EMERY,RAINBOW,11801,4.22,05/05/2003
MILLSITE RES,EMERY,RAINBOW,8190,3.92,06/11/2003
MINERSVILLE RES,BEAVER,CUTTHROAT,2298,8.71,05/08/2003
MINERSVILLE RES,BEAVER,CUTTHROAT,2706,8.74,05/08/2003
MINERSVILLE RES,BEAVER,CUTTHROAT,2389,8.71,05/08/2003
MINERSVILLE RES,BEAVER,CUTTHROAT,2661,8.74,05/08/2003
MINERSVILLE RES,BEAVER,BASS SMALLMOUTH,9944,2.23,06/24/2003
MINERSVILLE RES,BEAVER,RAINBOW,1320,11.25,11/05/2003
MINERSVILLE RES,BEAVER,RAINBOW,1730,10.85,11/10/2003
MINERSVILLE RES,BEAVER,RAINBOW,1656,10.85,11/10/2003
MINERSVILLE RES,BEAVER,RAINBOW,1656,10.85,11/10/2003
MINERSVILLE RES,BEAVER,RAINBOW,1675,10.85,11/10/2003
MINERSVILLE RES,BEAVER,RAINBOW,1656,10.85,11/10/2003
MINERSVILLE RES,BEAVER,RAINBOW,1647,10.85,11/10/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1160,9.52,06/09/2003
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,500,11,06/10/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1001,9.87,06/16/2003
MIRROR L Z-3,DUCHESNE,BROOK TROUT,8444,2.38,06/18/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1001,9.52,06/23/2003
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,500,10.77,06/23/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,249,9.52,06/24/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1001,9.52,06/30/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1001,9.52,07/08/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,500,11.16,07/11/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,9.63,07/15/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,9.63,07/21/2003
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,500,11.16,07/22/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,998,9.87,07/29/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1000,10,08/04/2003
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,500,11.37,08/04/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1001,10.44,08/13/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1100,10.44,08/18/2003
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,551,11.37,08/19/2003
MIRROR L Z-3,DUCHESNE,BROOK TROUT,3978,3.24,08/20/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,750,10.6,08/25/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,800,10.77,09/02/2003
MIRROR L Z-3,DUCHESNE,RAINBOW ALBINO,240,11.6,09/03/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,500,10.77,09/03/2003
MIRROR L Z-3,DUCHESNE,BROOK TROUT,9471,3.95,09/29/2003
MIRROR L Z-3,DUCHESNE,RAINBOW,1400,10.77,10/09/2003
MONTICELLO L,SAN JUAN,RAINBOW,1200,9.3,05/06/2003
MONTICELLO L,SAN JUAN,TIGER TROUT,1050,3.36,07/10/2003
MOON L,DUCHESNE,RAINBOW,2376,9.53,05/14/2003
MOON L,DUCHESNE,RAINBOW,1820,9.87,06/23/2003
MOON L,DUCHESNE,RAINBOW,556,9.92,07/01/2003
MOON L,DUCHESNE,ALL TROUT,1579,8.12,07/15/2003
MOON L,DUCHESNE,RAINBOW,953,9.98,07/15/2003
MOON L,DUCHESNE,SPLAKE,4800,5.87,07/31/2003
MOON L,DUCHESNE,SPLAKE,4800,5.87,07/31/2003
MOOSE POND,DAGGETT,RAINBOW,586,9.53,05/15/2003
MOOSE POND,DAGGETT,RAINBOW,748,9.02,06/11/2003
MOOSE POND,DAGGETT,RAINBOW,299,9.87,06/26/2003
MOOSE POND,DAGGETT,RAINBOW,135,10.03,07/21/2003
MOOSE POND,DAGGETT,RAINBOW,182,8.14,07/21/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,502,9.87,06/16/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,502,9.52,06/24/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,250,10.77,06/25/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,9.52,06/30/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,9.52,07/08/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,250,11.16,07/11/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,501,9.63,07/15/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,250,11.16,07/22/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,501,9.63,07/22/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,9.87,07/30/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10,08/04/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW ALBINO,250,11.37,08/04/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,499,10.44,08/13/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,502,10.44,08/18/2003
MOOSEHORN L Z-4,DUCHESNE,RAINBOW,500,10.6,08/25/2003
MORRELL POND TLM,SEVIER,RAINBOW,1512,3.86,08/05/2003
MORRELL POND TLM,SEVIER,CUTTHROAT,5026,1.88,10/20/2003
MT PLEASANT POND,SANPETE,RAINBOW,2016,8.2,03/27/2003
MT PLEASANT POND,SANPETE,RAINBOW,499,10.02,06/03/2003
MT PLEASANT POND,SANPETE,RAINBOW,504,9.25,07/02/2003
MT PLEASANT POND,SANPETE,RAINBOW,500,8.55,07/16/2003
MT PLEASANT POND,SANPETE,RAINBOW,502,9.93,08/14/2003
MUMFORD RES,BEAVER,CUTTHROAT,397,1.72,10/07/2003
NAVAJO L,KANE,RAINBOW,1616,10.57,05/30/2003
NAVAJO L,KANE,RAINBOW,1818,10.57,05/30/2003
NAVAJO L,KANE,RAINBOW,2673,8.77,06/02/2003
NAVAJO L,KANE,RAINBOW,2673,8.77,06/02/2003
NAVAJO L,KANE,RAINBOW,2268,8.77,06/02/2003
NAVAJO L,KANE,RAINBOW,2949,8.77,06/02/2003
NAVAJO L,KANE,RAINBOW,2734,8.98,06/03/2003
NAVAJO L,KANE,RAINBOW,2734,8.98,06/03/2003
NAVAJO L,KANE,RAINBOW,2734,8.98,06/03/2003
NAVAJO L,KANE,RAINBOW,2734,8.98,06/03/2003
NAVAJO L,KANE,RAINBOW,125,21.54,06/27/2003
NAVAJO L,KANE,RAINBOW,88,21.54,06/30/2003
NAVAJO L,KANE,RAINBOW,46,21.84,06/30/2003
NAVAJO L,KANE,RAINBOW,84,21.84,07/01/2003
NAVAJO L,KANE,RAINBOW,1037,10.45,07/23/2003
NAVAJO L,KANE,RAINBOW,1037,10.45,07/23/2003
NAVAJO L,KANE,BROOK TROUT,4500,2.92,07/30/2003
NAVAJO L,KANE,RAINBOW,1125,9.83,08/29/2003
NEFFS RES TLM,WAYNE,BROOK TROUT,306,2.62,07/06/2003
NEW CANYON RES,SANPETE,RAINBOW,1005,9.04,07/01/2003
NEWCASTLE RES,IRON,RAINBOW,1501,8.94,03/19/2003
NEWCASTLE RES,IRON,RAINBOW,1501,8.94,03/19/2003
NEWCASTLE RES,IRON,CUTTHROAT,3003,8.13,03/25/2003
NEWCASTLE RES,IRON,RAINBOW,1508,8.68,06/03/2003
NEWCASTLE RES,IRON,RAINBOW,1508,8.68,06/03/2003
NEWCASTLE RES,IRON,RAINBOW,6230,6.34,10/29/2003
NEWCASTLE RES,IRON,RAINBOW,6230,6.34,10/29/2003
NEWCASTLE RES,IRON,RAINBOW,6230,6.34,10/29/2003
NEWCASTLE RES,IRON,RAINBOW,6230,6.34,10/29/2003
NINE MILE RES,SANPETE,RAINBOW,1901,10.43,04/10/2003
NINE MILE RES,SANPETE,RAINBOW,1680,10.43,04/10/2003
NINE MILE RES,SANPETE,RAINBOW,1722,10.43,04/10/2003
NINE MILE RES,SANPETE,RAINBOW,1901,10.43,04/10/2003
NINE MILE RES,SANPETE,RAINBOW,1901,10.43,04/10/2003
NINE MILE RES,SANPETE,RAINBOW,1901,10.43,04/10/2003
NORTH FIELD RES,SANPETE,RAINBOW,1006,8.38,04/02/2003
NORTH FIELD RES,SANPETE,RAINBOW,499,10.02,06/03/2003
NORTH FIELD RES,SANPETE,RAINBOW,504,9.25,07/02/2003
OAKS PARK RES,UINTAH,RAINBOW,1115,9.87,06/24/2003
OAKS PARK RES,UINTAH,RAINBOW,658,8.14,07/22/2003
OAKS PARK RES,UINTAH,RAINBOW,488,10.03,07/22/2003
OGDEN R,WEBER,RAINBOW,999,9.41,05/08/2003
OGDEN R,WEBER,RAINBOW,999,9.41,05/08/2003
OGDEN R,WEBER,RAINBOW,999,10.21,06/05/2003
OGDEN R,WEBER,RAINBOW ALBINO,333,10,06/12/2003
OGDEN R,WEBER,RAINBOW,501,10.21,06/12/2003
OGDEN R,WEBER,RAINBOW,1200,10.77,09/04/2003
OGDEN R,WEBER,RAINBOW,1000,10.77,09/23/2003
OGDEN R,WEBER,RAINBOW,1000,10.77,10/08/2003
"OGDEN R, N. FK",WEBER,RAINBOW,200,9.81,05/22/2003
"OGDEN R, N. FK",WEBER,RAINBOW,200,10.6,06/30/2003
"OGDEN R, S FK",WEBER,RAINBOW,400,10.21,06/05/2003
"OGDEN R, S FK",WEBER,RAINBOW,251,10.21,06/05/2003
"OGDEN R, S FK",WEBER,RAINBOW,250,10.6,06/30/2003
"OGDEN R, S FK",WEBER,RAINBOW,400,10.6,06/30/2003
OKEY DOKE L U-5,DUCHESNE,CUTTHROAT,624,1.76,10/03/2003
OLSON L W-32,SUMMIT,BROOK TROUT,695,2.62,06/30/2003
OOWAH L,GRAND,RAINBOW,1000,9.85,06/03/2003
OOWAH L,GRAND,RAINBOW,1200,9.62,06/10/2003
OOWAH L,GRAND,RAINBOW,550,9.93,07/21/2003
OOWAH L,GRAND,RAINBOW,748,9.93,07/21/2003
OOWAH L,GRAND,RAINBOW,1303,9.89,08/12/2003
OSTLER L BR-27,SUMMIT,CUTTHROAT,2804,3.26,10/01/2003
OTTER CR,PIUTE,BROWN TROUT,5040,3.03,08/11/2003
OTTER CR RES,PIUTE,BASS SMALLMOUTH,9718,2.23,06/24/2003
OTTER CR RES,PIUTE,RAINBOW,2862,7.17,07/14/2003
OTTER CR RES,PIUTE,RAINBOW,4134,7.17,07/14/2003
OTTER CR RES,PIUTE,CUTTHROAT,23490,3.47,08/11/2003
OTTER CR RES,PIUTE,CUTTHROAT,20058,3.48,08/11/2003
OTTER CR RES,PIUTE,RAINBOW,4469,7.21,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,4293,7.21,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,4293,7.21,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,4293,7.21,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,3654,7.5,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,4560,7.28,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,4703,7.28,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,4703,7.28,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,3654,7.5,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,3654,7.5,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,3654,7.5,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,4703,7.28,10/07/2003
OTTER CR RES,PIUTE,RAINBOW,4593,7.3,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4022,7.56,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4123,7.56,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4123,7.56,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4123,7.56,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4204,7.51,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4204,7.51,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4204,7.51,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4360,7.51,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4593,7.3,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4593,7.3,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4593,7.3,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4140,7.55,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4140,7.55,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4140,7.55,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4140,7.55,10/23/2003
OTTER CR RES,PIUTE,RAINBOW,4599,7.35,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4650,7.27,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4822,7.27,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4650,7.27,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4482,7.62,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4482,7.62,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4599,7.35,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4532,7.62,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4134,7.62,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4599,7.35,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4650,7.27,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4599,7.35,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,4482,7.62,10/24/2003
OTTER CR RES,PIUTE,RAINBOW,297,16.56,12/04/2003
OTTER CR RES,PIUTE,RAINBOW,135,17.71,12/04/2003
OTTER CR RES,PIUTE,RAINBOW,132,19.26,12/04/2003
OTTER L,BEAVER,RAINBOW,750,9.8,06/16/2003
OTTER L,BEAVER,BROOK TROUT,500,2.92,07/31/2003
OTTER L EMW,GARFIELD,BROOK TROUT,500,2.62,07/06/2003
OURAY L X-112,DUCHESNE,CUTTHROAT,208,1.76,10/03/2003
PACER L EMW,GARFIELD,BROOK TROUT,1501,2.62,07/06/2003
PACER L EMW,GARFIELD,CUTTHROAT,8041,1.72,10/07/2003
PAITS PUDDLE,SANPETE,BROOK TROUT,103,2.98,07/23/2003
PALISADE L Z-28,DUCHESNE,BROOK TROUT,1404,2.62,06/30/2003
PALISADE RES,SANPETE,CUTTHROAT,5004,6.06,03/24/2003
PALISADE RES,SANPETE,RAINBOW,1501,10.29,04/15/2003
PALISADE RES,SANPETE,RAINBOW,1499,10.42,05/13/2003
PALISADE RES,SANPETE,TIGER TROUT,4960,3.59,07/14/2003
PANGUITCH CR,GARFIELD,RAINBOW,501,9.91,06/09/2003
PANGUITCH CR,GARFIELD,RAINBOW,501,9.91,06/09/2003
PANGUITCH L,GARFIELD,RAINBOW,2504,9.05,05/09/2003
PANGUITCH L,GARFIELD,RAINBOW,2504,9.05,05/09/2003
PANGUITCH L,GARFIELD,RAINBOW,2504,9.05,05/09/2003
PANGUITCH L,GARFIELD,RAINBOW,2504,9.05,05/09/2003
PANGUITCH L,GARFIELD,RAINBOW,2664,8.98,05/13/2003
PANGUITCH L,GARFIELD,RAINBOW,2500,8.98,05/13/2003
PANGUITCH L,GARFIELD,RAINBOW,2500,8.98,05/13/2003
PANGUITCH L,GARFIELD,RAINBOW,2500,8.98,05/13/2003
PANGUITCH L,GARFIELD,CUTTHROAT,24220,6.38,05/15/2003
PANGUITCH L,GARFIELD,RAINBOW,9568,5.36,05/22/2003
PANGUITCH L,GARFIELD,RAINBOW,9621,5.36,05/22/2003
PANGUITCH L,GARFIELD,RAINBOW,10558,5.1,05/22/2003
PANGUITCH L,GARFIELD,RAINBOW,10558,5.1,05/22/2003
PANGUITCH L,GARFIELD,RAINBOW,10558,5.1,05/22/2003
PANGUITCH L,GARFIELD,RAINBOW,10558,5.1,05/22/2003
PANGUITCH L,GARFIELD,RAINBOW,9568,5.36,05/22/2003
PANGUITCH L,GARFIELD,RAINBOW,9568,5.36,05/22/2003
PANGUITCH L,GARFIELD,RAINBOW,12150,4.97,05/23/2003
PANGUITCH L,GARFIELD,RAINBOW,12150,4.97,05/23/2003
PANGUITCH L,GARFIELD,RAINBOW,12150,4.97,05/23/2003
PANGUITCH L,GARFIELD,RAINBOW,12150,4.97,05/23/2003
PANGUITCH L,GARFIELD,RAINBOW,11260,4.94,05/28/2003
PANGUITCH L,GARFIELD,RAINBOW,9594,4.94,05/28/2003
PANGUITCH L,GARFIELD,RAINBOW,7456,5.8,06/04/2003
PANGUITCH L,GARFIELD,RAINBOW,7456,5.8,06/04/2003
PANGUITCH L,GARFIELD,RAINBOW,7456,5.8,06/04/2003
PANGUITCH L,GARFIELD,RAINBOW,7456,5.8,06/04/2003
PANGUITCH L,GARFIELD,CUTTHROAT,80325,2,09/15/2003
PARADISE RES,UINTAH,RAINBOW,1040,9.87,06/18/2003
PARADISE RES,UINTAH,RAINBOW,757,8.12,07/14/2003
PARADISE RES,UINTAH,RAINBOW,455,9.98,07/14/2003
PARADISE RES,UINTAH,BROOK TROUT,7000,2.92,08/06/2003
PARAGONAH RES,IRON,RAINBOW,2016,3.92,06/11/2003
PAROWAN POND,IRON,RAINBOW,499,8.94,03/19/2003
PAROWAN POND,IRON,RAINBOW,500,9.32,05/21/2003
PAROWAN POND,IRON,CHANNEL CATFISH,250,15.87,07/01/2003
PAROWAN POND,IRON,CHANNEL CATFISH,250,15.87,07/15/2003
PAROWAN POND,IRON,RAINBOW,1000,9.64,09/18/2003
PASS L Z-5,DUCHESNE,RAINBOW,1015,9.52,06/09/2003
PASS L Z-5,DUCHESNE,RAINBOW,502,9.87,06/17/2003
PASS L Z-5,DUCHESNE,RAINBOW,502,9.52,06/24/2003
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,10.77,06/25/2003
PASS L Z-5,DUCHESNE,RAINBOW,499,9.52,06/30/2003
PASS L Z-5,DUCHESNE,RAINBOW,499,9.52,07/08/2003
PASS L Z-5,DUCHESNE,RAINBOW,501,9.63,07/15/2003
PASS L Z-5,DUCHESNE,RAINBOW,501,9.63,07/21/2003
PASS L Z-5,DUCHESNE,RAINBOW ALBINO,250,11.16,07/22/2003
PASS L Z-5,DUCHESNE,RAINBOW,499,9.87,07/29/2003
PASS L Z-5,DUCHESNE,RAINBOW,500,10,08/04/2003
PASS L Z-5,DUCHESNE,RAINBOW,609,10.44,08/13/2003
PASS L Z-5,DUCHESNE,RAINBOW,499,10.44,08/18/2003
PASS L Z-5,DUCHESNE,RAINBOW,273,10.6,08/26/2003
PAYSON CR,UTAH,RAINBOW,500,9.32,05/21/2003
PAYSON CR,UTAH,RAINBOW,249,9.06,06/02/2003
PAYSON CR,UTAH,RAINBOW,250,9.42,06/09/2003
PAYSON CR,UTAH,RAINBOW,501,10.45,06/17/2003
PAYSON CR,UTAH,RAINBOW,249,10.37,06/23/2003
PAYSON CR,UTAH,RAINBOW,252,10.28,07/01/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1501,9.32,05/21/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,699,9.28,05/30/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,9.06,06/02/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,10.45,06/17/2003
PAYSON RES(BIG EAST),UTAH,BROOK TROUT,5022,2.38,06/19/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1002,8.94,06/23/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,10.28,07/01/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1008,9.25,07/03/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1300,10.74,07/14/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1000,8.55,07/17/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,10.74,07/21/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1000,9.83,07/29/2003
PAYSON RES(BIG EAST),UTAH,RAINBOW,1500,9.83,08/08/2003
PEAR L NBS,WAYNE,BROOK TROUT,500,2.62,07/06/2003
PENNY NICKELL L U-98,DUCHESNE,CUTTHROAT,624,1.76,10/03/2003
PERRYS POND TLM,WAYNE,BROOK TROUT,100,2.92,07/31/2003
PETES HOLE,SANPETE,RAINBOW,1201,9.28,05/28/2003
PETES HOLE,SANPETE,RAINBOW,1209,8.94,06/30/2003
PETES HOLE,SANPETE,RAINBOW,1200,8.55,07/17/2003
PETES HOLE,SANPETE,TIGER TROUT,3000,3.91,07/28/2003
PETES HOLE,SANPETE,RAINBOW,1210,10.11,08/20/2003
PINE CR,WAYNE,CUTTHROAT,3001,1.7,10/15/2003
PINE CR,GARFIELD,CUTTHROAT,1062,1.69,10/15/2003
PINE CR RES BTN,WAYNE,CUTTHROAT,831,2.08,10/07/2003
PINE CR-BULLION,PIUTE,CUTTHROAT,4046,1.72,10/08/2003
PINE GROVE POND,BEAVER,RAINBOW,501,9.28,04/10/2003
PINE L,GARFIELD,RAINBOW,1450,9.28,05/06/2003
PINE L,GARFIELD,RAINBOW,1450,9.28,05/06/2003
PINE L,GARFIELD,RAINBOW,1665,8.86,05/07/2003
PINE L,GARFIELD,RAINBOW,1665,8.86,05/07/2003
PINE L,GARFIELD,RAINBOW,1769,9.28,05/28/2003
PINE L,GARFIELD,CUTTHROAT,2002,7.35,05/29/2003
PINE VALLEY RES,WASHINGTON,RAINBOW,1958,9.75,05/20/2003
PINE VALLEY RES,WASHINGTON,RAINBOW,1950,9.87,06/04/2003
PINE VALLEY RES,WASHINGTON,RAINBOW,1950,9.87,06/18/2003
PINE VALLEY RES,WASHINGTON,RAINBOW,1784,10.39,07/01/2003
PINE VALLEY RES,WASHINGTON,RAINBOW,1653,10.32,07/16/2003
PINE VALLEY RES,WASHINGTON,RAINBOW,1502,9.72,07/28/2003
PINE VALLEY RES,WASHINGTON,RAINBOW,1063,10.24,08/13/2003
PINEVIEW RES,WEBER,MUSKIE TIGER,12000,3.8,06/06/2003
PINTO CR,WASHINGTON,RAINBOW,221,5.27,06/05/2003
PIONEER PARK P,BOX ELDER,RAINBOW,1146,9.52,04/08/2003
PIONEER PARK P,BOX ELDER,RAINBOW,499,9.52,04/28/2003
PIONEER PARK P,BOX ELDER,RAINBOW,2001,9.17,05/01/2003
PIONEER PARK P,BOX ELDER,RAINBOW,500,9.75,05/12/2003
PIONEER PARK P,BOX ELDER,CHANNEL CATFISH,1500,13.57,05/27/2003
PIONEER PARK P,BOX ELDER,SUNFISH BLUEGILL,2000,4.01,06/04/2003
PIONEER PARK P,BOX ELDER,BASS LARGEMOUTH,100,12.6,06/12/2003
PIONEER PARK P,BOX ELDER,CHANNEL CATFISH,432,15.87,07/01/2003
PIONEER PARK P,BOX ELDER,CHANNEL CATFISH,125,15.87,07/14/2003
PIONEER PARK P,BOX ELDER,CHANNEL CATFISH,250,15.87,07/14/2003
PIONEER PARK P,BOX ELDER,CHANNEL CATFISH,1100,15.87,07/15/2003
PIONEER PARK P,BOX ELDER,CHANNEL CATFISH,600,13.87,07/29/2003
PIONEER PARK P,BOX ELDER,CHANNEL CATFISH,600,13.87,08/12/2003
PIONEER PARK P,BOX ELDER,CHANNEL CATFISH,450,13.87,08/26/2003
PIONEER PARK P,BOX ELDER,CHANNEL CATFISH,750,13.87,09/22/2003
PITTSBURGH L,UTAH,BROOK TROUT,1209,2.62,07/02/2003
PIUTE RES,PIUTE,RAINBOW,2280,8.7,04/01/2003
PIUTE RES,PIUTE,RAINBOW,2280,8.7,04/01/2003
PIUTE RES,PIUTE,RAINBOW,2470,8.7,04/01/2003
PIUTE RES,PIUTE,RAINBOW,2280,8.7,04/01/2003
PIUTE RES,PIUTE,RAINBOW,2176,9.03,04/02/2003
PIUTE RES,PIUTE,RAINBOW,2176,9.03,04/02/2003
PIUTE RES,PIUTE,RAINBOW,2176,9.03,04/02/2003
PIUTE RES,PIUTE,RAINBOW,2176,9.03,04/02/2003
PIUTE RES,PIUTE,CUTTHROAT,4590,6.63,04/28/2003
PIUTE RES,PIUTE,CUTTHROAT,3415,6.63,04/28/2003
PIUTE RES,PIUTE,RAINBOW,110308,1.7,05/28/2003
PIUTE RES,PIUTE,RAINBOW,1258,8.97,06/04/2003
PIUTE RES,PIUTE,RAINBOW,1258,8.97,06/04/2003
PIUTE RES,PIUTE,RAINBOW,1243,8.97,06/04/2003
PIUTE RES,PIUTE,RAINBOW,1258,8.97,06/04/2003
PIUTE RES,PIUTE,RAINBOW,6264,5.83,06/10/2003
PIUTE RES,PIUTE,RAINBOW,6264,5.83,06/10/2003
PIUTE RES,PIUTE,RAINBOW,6264,5.83,06/10/2003
PIUTE RES,PIUTE,RAINBOW,6264,5.83,06/10/2003
PIUTE RES,PIUTE,BASS SMALLMOUTH,2938,2.23,06/24/2003
PIUTE RES,PIUTE,RAINBOW,54673,2.79,06/30/2003
PIUTE RES,PIUTE,RAINBOW,34646,2.79,07/02/2003
PIUTE RES,PIUTE,RAINBOW,6272,6.72,07/11/2003
PIUTE RES,PIUTE,RAINBOW,6055,6.46,07/14/2003
PIUTE RES,PIUTE,RAINBOW,6055,6.46,07/14/2003
PIUTE RES,PIUTE,RAINBOW,6055,6.46,07/14/2003
PIUTE RES,PIUTE,RAINBOW,6055,6.46,07/14/2003
PIUTE RES,PIUTE,RAINBOW,2667,6.08,07/15/2003
PIUTE RES,PIUTE,RAINBOW,7889,6.08,07/15/2003
PIUTE RES,PIUTE,RAINBOW,7777,6.08,07/15/2003
PIUTE RES,PIUTE,RAINBOW,7777,6.08,07/15/2003
PIUTE RES,PIUTE,RAINBOW,6055,6.46,07/15/2003
PIUTE RES,PIUTE,RAINBOW,7777,6.08,07/15/2003
PIUTE RES,PIUTE,RAINBOW,8000,6.08,07/15/2003
PIUTE RES,PIUTE,RAINBOW,6055,6.46,07/15/2003
PIUTE RES,PIUTE,RAINBOW,3979,6.46,07/15/2003
PIUTE RES,PIUTE,RAINBOW,8444,6.08,07/17/2003
PLEASANT CR L-BTS,GARFIELD,BROOK TROUT,250,2.62,07/06/2003
POLE CR L,DUCHESNE,RAINBOW,385,10.03,07/23/2003
POLE CR L,DUCHESNE,RAINBOW,519,8.14,07/23/2003
PORCUPINE RES,CACHE,RAINBOW,19977,3.55,07/07/2003
POSEY L,GARFIELD,RAINBOW,1502,9.29,06/25/2003
POSEY L,GARFIELD,BROOK TROUT,1807,2.62,07/06/2003
POSEY L,GARFIELD,RAINBOW,77,10.43,07/21/2003
POSEY L,GARFIELD,RAINBOW,1428,10.88,07/24/2003
POSEY L,GARFIELD,RAINBOW,1495,10.69,08/04/2003
POT L A-8,SUMMIT,BROOK TROUT,403,2.62,06/30/2003
POTTERS NO 1,EMERY,RAINBOW,1001,10.02,06/02/2003
POTTERS NO 1,EMERY,RAINBOW,800,8.94,06/19/2003
POTTERS NO 1,EMERY,RAINBOW,806,8.94,06/27/2003
POTTERS NO 1,EMERY,RAINBOW,800,8.55,07/16/2003
POTTERS NO 1,EMERY,RAINBOW,798,8.21,07/22/2003
